city,osm_id,building_type,name,lat,lon,levels,material,roof_material,scraped_at
Manouba,386407416,house,,36.8269148,10.1082014,,,,2026-02-15T13:34:52.269944
Manouba,386407417,house,,36.8270174,10.1081546,,,,2026-02-15T13:34:52.269944
Manouba,386407418,house,,36.827129,10.1081028,,,,2026-02-15T13:34:52.269944
Manouba,386407419,house,,36.8272117,10.1080627,,,,2026-02-15T13:34:52.269944
Manouba,386407420,house,,36.8272894,10.108028,,,,2026-02-15T13:34:52.269944
Manouba,386407421,house,,36.8275018,10.1079249,,,,2026-02-15T13:34:52.269944
Manouba,386407422,house,,36.8276199,10.10786,,,,2026-02-15T13:34:52.269944
Manouba,386407424,house,,36.8277289,10.1077997,,,,2026-02-15T13:34:52.269944
Manouba,386407426,house,,36.8277704,10.107918,,,,2026-02-15T13:34:52.269944
Manouba,386407428,house,,36.8273237,10.1081621,,,,2026-02-15T13:34:52.269944
Manouba,386407429,house,,36.8272257,10.1082123,,,,2026-02-15T13:34:52.269944
Manouba,386407430,house,,36.8271044,10.108272,,,,2026-02-15T13:34:52.269944
Manouba,386407431,house,,36.8269643,10.1083388,,,,2026-02-15T13:34:52.269944
Manouba,386407432,house,,36.8268383,10.1084015,,,,2026-02-15T13:34:52.269944
Manouba,386407433,house,,36.8267357,10.1084558,,,,2026-02-15T13:34:52.269944
Manouba,386407434,house,,36.8266163,10.1085255,,,,2026-02-15T13:34:52.269944
Manouba,386410749,house,,36.8266587,10.1087102,,,,2026-02-15T13:34:52.269944
Manouba,386410750,house,,36.8267249,10.108672,,,,2026-02-15T13:34:52.269944
Manouba,386410751,house,,36.8267265,10.1088055,,,,2026-02-15T13:34:52.269944
Manouba,386410752,house,,36.826848,10.1087384,,,,2026-02-15T13:34:52.269944
Manouba,386410753,house,,36.8268049,10.1086354,,,,2026-02-15T13:34:52.269944
Manouba,386410754,house,,36.8269458,10.108679,,,,2026-02-15T13:34:52.269944
Manouba,386410755,house,,36.8269059,10.1085772,,,,2026-02-15T13:34:52.269944
Manouba,386410756,house,,36.8269883,10.1085284,,,,2026-02-15T13:34:52.269944
Manouba,386410757,house,,36.8270265,10.1086319,,,,2026-02-15T13:34:52.269944
Manouba,386410758,house,,36.8270676,10.1084892,,,,2026-02-15T13:34:52.269944
Manouba,386410759,house,,36.8271043,10.1085875,,,,2026-02-15T13:34:52.269944
Manouba,386410760,house,,36.82718,10.1085433,,,,2026-02-15T13:34:52.269944
Manouba,386410761,house,,36.827173,10.1084327,,,,2026-02-15T13:34:52.269944
Manouba,386410762,house,,36.8272519,10.1085035,,,,2026-02-15T13:34:52.269944
Manouba,386410763,house,,36.8272984,10.1084151,,,,2026-02-15T13:34:52.269944
Manouba,386410764,house,,36.8273735,10.1083768,,,,2026-02-15T13:34:52.269944
Manouba,386410765,house,,36.827446,10.1083002,,,,2026-02-15T13:34:52.269944
Manouba,386410766,house,,36.8274988,10.1084135,,,,2026-02-15T13:34:52.269944
Manouba,386410767,house,,36.8275571,10.1085734,,,,2026-02-15T13:34:52.269944
Manouba,386410768,house,,36.8274021,10.1086388,,,,2026-02-15T13:34:52.269944
Manouba,386410769,house,,36.827274,10.1086528,,,,2026-02-15T13:34:52.269944
Manouba,386410770,house,,36.8273187,10.1087468,,,,2026-02-15T13:34:52.269944
Manouba,386410771,house,,36.8275821,10.1082285,,,,2026-02-15T13:34:52.269944
Manouba,386410772,house,,36.8277057,10.1083662,,,,2026-02-15T13:34:52.269944
Manouba,386410773,house,,36.827706,10.1081399,,,,2026-02-15T13:34:52.269944
Manouba,386410774,house,,36.827803,10.108101,,,,2026-02-15T13:34:52.269944
Manouba,386410775,house,,36.8278788,10.1080448,,,,2026-02-15T13:34:52.269944
Manouba,386410777,house,,36.8278846,10.1081838,,,,2026-02-15T13:34:52.269944
Manouba,386410778,house,,36.8279316,10.1082913,,,,2026-02-15T13:34:52.269944
Manouba,386553821,house,,36.829887,10.106459,,,,2026-02-15T13:34:52.269944
Manouba,386553822,house,,36.8299211,10.106559,,,,2026-02-15T13:34:52.269944
Manouba,386553823,house,,36.8297386,10.1065335,,,,2026-02-15T13:34:52.269944
Manouba,386553824,house,,36.8297744,10.1066312,,,,2026-02-15T13:34:52.269944
Manouba,386553825,house,,36.8298109,10.1067467,,,,2026-02-15T13:34:52.269944
Manouba,386553826,house,,36.8299581,10.1066621,,,,2026-02-15T13:34:52.269944
Manouba,386553827,house,,36.8298138,10.1068791,,,,2026-02-15T13:34:52.269944
Manouba,386553828,house,,36.8298889,10.1068359,,,,2026-02-15T13:34:52.269944
Manouba,386553829,house,,36.8299951,10.1067852,,,,2026-02-15T13:34:52.269944
Manouba,386553830,house,,36.8300645,10.1070628,,,,2026-02-15T13:34:52.269944
Manouba,386553831,house,,36.8301738,10.1071908,,,,2026-02-15T13:34:52.269944
Manouba,386553832,house,,36.8300935,10.1072492,,,,2026-02-15T13:34:52.269944
Manouba,386553833,house,,36.8298105,10.1071274,,,,2026-02-15T13:34:52.269944
Manouba,386553834,house,,36.8298818,10.1072835,,,,2026-02-15T13:34:52.269944
Manouba,386553835,house,,36.8303033,10.1075134,,,,2026-02-15T13:34:52.269944
Manouba,386553836,house,,36.8301874,10.107597,,,,2026-02-15T13:34:52.269944
Manouba,386553837,house,,36.8302822,10.107798,,,,2026-02-15T13:34:52.269944
Manouba,386553838,house,,36.8303515,10.1079463,,,,2026-02-15T13:34:52.269944
Manouba,386553839,house,,36.8304075,10.1080699,,,,2026-02-15T13:34:52.269944
Manouba,386553840,house,,36.8304748,10.1081821,,,,2026-02-15T13:34:52.269944
Manouba,386555317,house,,36.8298943,10.1076554,,,,2026-02-15T13:34:52.269944
Manouba,386555318,house,,36.8297644,10.1077538,,,,2026-02-15T13:34:52.269944
Manouba,386555319,house,,36.8299629,10.1077967,,,,2026-02-15T13:34:52.269944
Manouba,386555320,house,,36.829833,10.1078951,,,,2026-02-15T13:34:52.269944
Manouba,386555321,house,,36.830028,10.1079308,,,,2026-02-15T13:34:52.269944
Manouba,386555322,house,,36.829898,10.1080292,,,,2026-02-15T13:34:52.269944
Manouba,386555323,house,,36.8300858,10.10805,,,,2026-02-15T13:34:52.269944
Manouba,386555324,house,,36.8299608,10.1081586,,,,2026-02-15T13:34:52.269944
Manouba,386555325,house,,36.8301441,10.10817,,,,2026-02-15T13:34:52.269944
Manouba,386555326,house,,36.830019,10.1082785,,,,2026-02-15T13:34:52.269944
Manouba,386555327,house,,36.830205,10.1082954,,,,2026-02-15T13:34:52.269944
Manouba,386555328,house,,36.8300775,10.1083989,,,,2026-02-15T13:34:52.269944
Manouba,386555329,house,,36.8302838,10.1084579,,,,2026-02-15T13:34:52.269944
Manouba,386555330,house,,36.8301395,10.1085267,,,,2026-02-15T13:34:52.269944
Manouba,386555331,house,,36.8302125,10.1086772,,,,2026-02-15T13:34:52.269944
Manouba,386555332,house,,36.8303593,10.1086134,,,,2026-02-15T13:34:52.269944
Manouba,386555334,house,,36.8297119,10.1081542,,,,2026-02-15T13:34:52.269944
Manouba,386555335,house,,36.8295975,10.1082998,,,,2026-02-15T13:34:52.269944
Manouba,386555336,house,,36.8297538,10.1082408,,,,2026-02-15T13:34:52.269944
Manouba,386555337,house,,36.8298007,10.1083372,,,,2026-02-15T13:34:52.269944
Manouba,386555338,house,,36.8296549,10.1084471,,,,2026-02-15T13:34:52.269944
Manouba,386555339,house,,36.8297448,10.1086358,,,,2026-02-15T13:34:52.269944
Manouba,386555340,house,,36.8298627,10.1084653,,,,2026-02-15T13:34:52.269944
Manouba,386555341,house,,36.8299245,10.1085926,,,,2026-02-15T13:34:52.269944
Manouba,386555342,house,,36.8298356,10.1088291,,,,2026-02-15T13:34:52.269944
Manouba,386555343,house,,36.8299837,10.1087146,,,,2026-02-15T13:34:52.269944
Manouba,386555344,house,,36.8298961,10.1089587,,,,2026-02-15T13:34:52.269944
Manouba,386555345,house,,36.8300459,10.1088427,,,,2026-02-15T13:34:52.269944
Manouba,386555346,house,,36.8299549,10.1090889,,,,2026-02-15T13:34:52.269944
Manouba,386555347,house,,36.8301073,10.1089695,,,,2026-02-15T13:34:52.269944
Manouba,386555348,house,,36.8300249,10.1092424,,,,2026-02-15T13:34:52.269944
Manouba,386555349,house,,36.8301794,10.1091179,,,,2026-02-15T13:34:52.269944
Manouba,386557056,house,,36.829581,10.1079762,,,,2026-02-15T13:34:52.269944
Manouba,386557057,house,,36.8295073,10.1080427,,,,2026-02-15T13:34:52.269944
Manouba,386557058,house,,36.829423,10.1080934,,,,2026-02-15T13:34:52.269944
Manouba,386557059,house,,36.8293425,10.1081876,,,,2026-02-15T13:34:52.269944
Manouba,386557060,house,,36.8292575,10.1082415,,,,2026-02-15T13:34:52.269944
Manouba,386557061,house,,36.8291432,10.1082843,,,,2026-02-15T13:34:52.269944
Manouba,386557062,house,,36.8292036,10.1084208,,,,2026-02-15T13:34:52.269944
Manouba,386557063,house,,36.8293758,10.1084057,,,,2026-02-15T13:34:52.269944
Manouba,386557064,house,,36.8292456,10.1085148,,,,2026-02-15T13:34:52.269944
Manouba,386557065,house,,36.8294498,10.1085608,,,,2026-02-15T13:34:52.269944
Manouba,386557066,house,,36.8293275,10.1087042,,,,2026-02-15T13:34:52.269944
Manouba,386557067,house,,36.8293787,10.1088114,,,,2026-02-15T13:34:52.269944
Manouba,386557068,house,,36.8295214,10.1087046,,,,2026-02-15T13:34:52.269944
Manouba,386557069,house,,36.8292823,10.108602,,,,2026-02-15T13:34:52.269944
Manouba,386557070,house,,36.8295761,10.1088282,,,,2026-02-15T13:34:52.269944
Manouba,386557071,house,,36.8294252,10.1089282,,,,2026-02-15T13:34:52.269944
Manouba,386557072,house,,36.8296613,10.1089114,,,,2026-02-15T13:34:52.269944
Manouba,386557073,house,,36.8297115,10.1090299,,,,2026-02-15T13:34:52.269944
Manouba,386557074,house,,36.8296271,10.1090809,,,,2026-02-15T13:34:52.269944
Manouba,386557075,house,,36.8295001,10.1090787,,,,2026-02-15T13:34:52.269944
Manouba,386557076,house,,36.829554,10.1091966,,,,2026-02-15T13:34:52.269944
Manouba,386557077,house,,36.8297508,10.1091193,,,,2026-02-15T13:34:52.269944
Manouba,386557078,house,,36.8297545,10.109215,,,,2026-02-15T13:34:52.270943
Manouba,386557079,house,,36.8298334,10.1092888,,,,2026-02-15T13:34:52.270943
Manouba,386557080,house,,36.8297602,10.1093404,,,,2026-02-15T13:34:52.270943
Manouba,386557081,house,,36.8296371,10.1093607,,,,2026-02-15T13:34:52.270943
Manouba,386557082,house,,36.8298688,10.1094783,,,,2026-02-15T13:34:52.270943
Manouba,386557083,house,,36.8297388,10.1095847,,,,2026-02-15T13:34:52.270943
Manouba,386557084,house,,36.829942,10.1096053,,,,2026-02-15T13:34:52.270943
Manouba,386557085,house,,36.8298568,10.1098042,,,,2026-02-15T13:34:52.270943
Manouba,386559040,house,,36.8289395,10.1066299,,,,2026-02-15T13:34:52.270943
Manouba,386559041,house,,36.8288462,10.1066981,,,,2026-02-15T13:34:52.270943
Manouba,386559042,house,,36.8287546,10.1067637,,,,2026-02-15T13:34:52.270943
Manouba,386559043,house,,36.8288262,10.1068575,,,,2026-02-15T13:34:52.270943
Manouba,386559044,house,,36.8289651,10.1067623,,,,2026-02-15T13:34:52.270943
Manouba,386559045,house,,36.8288673,10.1069545,,,,2026-02-15T13:34:52.270943
Manouba,386559046,house,,36.8290095,10.1068676,,,,2026-02-15T13:34:52.270943
Manouba,386559047,house,,36.8290537,10.1069787,,,,2026-02-15T13:34:52.270943
Manouba,386559048,house,,36.8289145,10.1070644,,,,2026-02-15T13:34:52.270943
Manouba,386559049,house,,36.8291134,10.1071208,,,,2026-02-15T13:34:52.270943
Manouba,386559050,house,,36.8289723,10.1072058,,,,2026-02-15T13:34:52.270943
Manouba,386559051,house,,36.8291677,10.1072571,,,,2026-02-15T13:34:52.270943
Manouba,386559052,house,,36.8292022,10.1073599,,,,2026-02-15T13:34:52.270943
Manouba,386559053,house,,36.8290334,10.1073878,,,,2026-02-15T13:34:52.270943
Manouba,386559054,house,,36.8286432,10.1068937,,,,2026-02-15T13:34:52.270943
Manouba,386559055,house,,36.8285616,10.1069539,,,,2026-02-15T13:34:52.270943
Manouba,386559056,house,,36.8284769,10.1070152,,,,2026-02-15T13:34:52.270943
Manouba,386559057,house,,36.8283831,10.1070926,,,,2026-02-15T13:34:52.270943
Manouba,386559058,house,,36.828665,10.1070401,,,,2026-02-15T13:34:52.270943
Manouba,386559059,house,,36.8287036,10.1071408,,,,2026-02-15T13:34:52.270943
Manouba,386559060,house,,36.8285006,10.1071972,,,,2026-02-15T13:34:52.270943
Manouba,386559061,house,,36.828741,10.1072311,,,,2026-02-15T13:34:52.270943
Manouba,386559062,house,,36.828784,10.1073488,,,,2026-02-15T13:34:52.270943
Manouba,386559064,house,,36.8288662,10.1074838,,,,2026-02-15T13:34:52.270943
Manouba,386559065,house,,36.8287475,10.1075583,,,,2026-02-15T13:34:52.270943
Manouba,386559066,house,,36.8286275,10.1076383,,,,2026-02-15T13:34:52.270943
Manouba,386559067,house,,36.8285554,10.107335,,,,2026-02-15T13:34:52.270943
Manouba,386559068,house,,36.8286097,10.1074569,,,,2026-02-15T13:34:52.270943
Manouba,386559423,house,,36.8282652,10.1073116,,,,2026-02-15T13:34:52.270943
Manouba,386559424,house,,36.8283585,10.1074407,,,,2026-02-15T13:34:52.270943
Manouba,386559425,house,,36.8281463,10.1074124,,,,2026-02-15T13:34:52.270943
Manouba,386559426,house,,36.8280581,10.1074905,,,,2026-02-15T13:34:52.270943
Manouba,386559427,house,,36.8279749,10.1075685,,,,2026-02-15T13:34:52.270943
Manouba,386559428,house,,36.8278874,10.1076471,,,,2026-02-15T13:34:52.270943
Manouba,386559429,house,,36.828229,10.1075347,,,,2026-02-15T13:34:52.270943
Manouba,386559430,house,,36.828113,10.1076064,,,,2026-02-15T13:34:52.270943
Manouba,386559431,house,,36.828033,10.1076787,,,,2026-02-15T13:34:52.270943
Manouba,386559432,house,,36.8279516,10.107746,,,,2026-02-15T13:34:52.270943
Manouba,386563720,house,,36.828426,10.1076162,,,,2026-02-15T13:34:52.270943
Manouba,386563721,house,,36.8284902,10.107746,,,,2026-02-15T13:34:52.270943
Manouba,386563722,house,,36.8283358,10.1076836,,,,2026-02-15T13:34:52.270943
Manouba,386563723,house,,36.8284039,10.1078125,,,,2026-02-15T13:34:52.270943
Manouba,386563724,house,,36.8282548,10.1077454,,,,2026-02-15T13:34:52.270943
Manouba,386563725,house,,36.8283203,10.107879,,,,2026-02-15T13:34:52.270943
Manouba,386563726,house,,36.8281562,10.1078245,,,,2026-02-15T13:34:52.270943
Manouba,386563727,house,,36.8282253,10.1079592,,,,2026-02-15T13:34:52.270943
Manouba,386563728,house,,36.8280616,10.1079266,,,,2026-02-15T13:34:52.270943
Manouba,386563729,house,,36.8281276,10.1080614,,,,2026-02-15T13:34:52.270943
Manouba,386563730,house,,36.8294858,10.1074583,,,,2026-02-15T13:34:52.270943
Manouba,386563731,house,,36.8295272,10.1076894,,,,2026-02-15T13:34:52.270943
Manouba,386563732,house,,36.8295595,10.107835,,,,2026-02-15T13:34:52.270943
Manouba,386563733,house,,36.8293405,10.1075425,,,,2026-02-15T13:34:52.270943
Manouba,386563734,house,,36.829235,10.1076013,,,,2026-02-15T13:34:52.270943
Manouba,386563735,house,,36.8291322,10.1076619,,,,2026-02-15T13:34:52.270943
Manouba,386563736,house,,36.828995,10.1077466,,,,2026-02-15T13:34:52.270943
Manouba,386563740,house,,36.8288889,10.1078284,,,,2026-02-15T13:34:52.270943
Manouba,386563742,house,,36.828792,10.1078859,,,,2026-02-15T13:34:52.270943
Manouba,386563744,house,,36.8286821,10.1079529,,,,2026-02-15T13:34:52.270943
Manouba,386563745,house,,36.8287547,10.108139,,,,2026-02-15T13:34:52.270943
Manouba,386563746,house,,36.8285812,10.1080195,,,,2026-02-15T13:34:52.270943
Manouba,386563747,house,,36.8286622,10.1082114,,,,2026-02-15T13:34:52.270943
Manouba,386563748,house,,36.8284806,10.1080947,,,,2026-02-15T13:34:52.270943
Manouba,386563749,house,,36.8285689,10.1082826,,,,2026-02-15T13:34:52.270943
Manouba,386563750,house,,36.8283352,10.1082097,,,,2026-02-15T13:34:52.270943
Manouba,386563751,house,,36.8284554,10.1083696,,,,2026-02-15T13:34:52.270943
Manouba,386563754,house,,36.8283526,10.1084526,,,,2026-02-15T13:34:52.270943
Manouba,386563756,house,,36.8289485,10.1083464,,,,2026-02-15T13:34:52.270943
Manouba,386563757,house,,36.8288391,10.1084023,,,,2026-02-15T13:34:52.270943
Manouba,386563758,house,,36.8287345,10.1084716,,,,2026-02-15T13:34:52.270943
Manouba,386563759,house,,36.829032,10.1084784,,,,2026-02-15T13:34:52.270943
Manouba,386563760,house,,36.8289327,10.1085451,,,,2026-02-15T13:34:52.270943
Manouba,386563761,house,,36.8288219,10.1086278,,,,2026-02-15T13:34:52.270943
Manouba,386563762,house,,36.8286374,10.1085456,,,,2026-02-15T13:34:52.270943
Manouba,386563763,house,,36.8286995,10.1087204,,,,2026-02-15T13:34:52.270943
Manouba,386563764,house,,36.8284978,10.1086491,,,,2026-02-15T13:34:52.270943
Manouba,386563765,house,,36.8285605,10.1088297,,,,2026-02-15T13:34:52.270943
Manouba,386563766,house,,36.8283496,10.108762,,,,2026-02-15T13:34:52.270943
Manouba,386563767,house,,36.8284284,10.1089277,,,,2026-02-15T13:34:52.270943
Manouba,386563768,house,,36.8280092,10.1084454,,,,2026-02-15T13:34:52.270943
Manouba,386563769,house,,36.8280547,10.1085377,,,,2026-02-15T13:34:52.270943
Manouba,386563770,house,,36.8281128,10.1086578,,,,2026-02-15T13:34:52.270943
Manouba,386563772,house,,36.8279167,10.1086017,,,,2026-02-15T13:34:52.270943
Manouba,386563774,house,,36.8277878,10.1086994,,,,2026-02-15T13:34:52.270943
Manouba,386563775,house,,36.8280156,10.1087455,,,,2026-02-15T13:34:52.270943
Manouba,386563777,house,,36.8278867,10.1088432,,,,2026-02-15T13:34:52.270943
Manouba,386563779,house,,36.827682,10.1088586,,,,2026-02-15T13:34:52.270943
Manouba,386563780,house,,36.8275237,10.1088732,,,,2026-02-15T13:34:52.270943
Manouba,386563781,house,,36.8275972,10.1090341,,,,2026-02-15T13:34:52.270943
Manouba,386563782,house,,36.8274085,10.1089604,,,,2026-02-15T13:34:52.270943
Manouba,386563783,house,,36.8274811,10.1091179,,,,2026-02-15T13:34:52.270943
Manouba,386563784,house,,36.8281839,10.1088859,,,,2026-02-15T13:34:52.270943
Manouba,386563785,house,,36.8282555,10.1090537,,,,2026-02-15T13:34:52.270943
Manouba,386563786,house,,36.8280431,10.108993,,,,2026-02-15T13:34:52.270943
Manouba,386563787,house,,36.8281404,10.1091321,,,,2026-02-15T13:34:52.270943
Manouba,386563788,house,,36.8280565,10.1091952,,,,2026-02-15T13:34:52.270943
Manouba,386563789,house,,36.8279212,10.1090826,,,,2026-02-15T13:34:52.270943
Manouba,386563790,house,,36.8279585,10.1092684,,,,2026-02-15T13:34:52.270943
Manouba,386563791,house,,36.8278217,10.1091527,,,,2026-02-15T13:34:52.270943
Manouba,386563792,house,,36.8277174,10.1092249,,,,2026-02-15T13:34:52.270943
Manouba,386563793,house,,36.827836,10.1093526,,,,2026-02-15T13:34:52.270943
Manouba,386563794,house,,36.8276183,10.1092974,,,,2026-02-15T13:34:52.270943
Manouba,386563795,house,,36.8277187,10.1094359,,,,2026-02-15T13:34:52.270943
Manouba,386563796,house,,36.8275376,10.1093513,,,,2026-02-15T13:34:52.270943
Manouba,386563797,house,,36.8276126,10.1095106,,,,2026-02-15T13:34:52.270943
Manouba,386563798,house,,36.8271322,10.1087875,,,,2026-02-15T13:34:52.270943
Manouba,386563799,house,,36.8271858,10.1089094,,,,2026-02-15T13:34:52.270943
Manouba,386563800,house,,36.8272342,10.1090193,,,,2026-02-15T13:34:52.270943
Manouba,386563801,house,,36.8272815,10.109127,,,,2026-02-15T13:34:52.270943
Manouba,386563802,house,,36.8273249,10.1092257,,,,2026-02-15T13:34:52.270943
Manouba,386563803,house,,36.8273627,10.1093118,,,,2026-02-15T13:34:52.270943
Manouba,386563804,house,,36.8275132,10.1095266,,,,2026-02-15T13:34:52.270943
Manouba,386563805,house,,36.8274454,10.109573,,,,2026-02-15T13:34:52.270943
Manouba,386563806,house,,36.8274029,10.1093914,,,,2026-02-15T13:34:52.270943
Manouba,386563807,house,,36.8273924,10.1096919,,,,2026-02-15T13:34:52.270943
Manouba,386563808,house,,36.82729,10.1095429,,,,2026-02-15T13:34:52.270943
Manouba,386563809,house,,36.8272089,10.1093784,,,,2026-02-15T13:34:52.270943
Manouba,386563810,house,,36.8271627,10.1092725,,,,2026-02-15T13:34:52.270943
Manouba,386563811,house,,36.827112,10.1091562,,,,2026-02-15T13:34:52.270943
Manouba,386563812,house,,36.8270563,10.1090287,,,,2026-02-15T13:34:52.270943
Manouba,386563813,house,,36.8269412,10.1089018,,,,2026-02-15T13:34:52.270943
Manouba,386563814,house,,36.8267867,10.1090048,,,,2026-02-15T13:34:52.270943
Manouba,386563815,house,,36.8269009,10.1091342,,,,2026-02-15T13:34:52.270943
Manouba,386563816,house,,36.8269726,10.1092916,,,,2026-02-15T13:34:52.270943
Manouba,386563817,house,,36.8270471,10.1094535,,,,2026-02-15T13:34:52.270943
Manouba,386563818,house,,36.8271349,10.1096497,,,,2026-02-15T13:34:52.270943
Manouba,386563819,house,,36.8273114,10.1097552,,,,2026-02-15T13:34:52.270943
Manouba,386563820,house,,36.8272077,10.1098407,,,,2026-02-15T13:34:52.270943
Manouba,386565291,house,,36.8266347,10.1090951,,,,2026-02-15T13:34:52.270943
Manouba,386565292,house,,36.8267064,10.1092553,,,,2026-02-15T13:34:52.270943
Manouba,386565293,house,,36.826517,10.1091587,,,,2026-02-15T13:34:52.270943
Manouba,386565294,house,,36.8266091,10.1093097,,,,2026-02-15T13:34:52.270943
Manouba,386565296,house,,36.8265223,10.1093581,,,,2026-02-15T13:34:52.270943
Manouba,386565297,house,,36.8264149,10.109215,,,,2026-02-15T13:34:52.270943
Manouba,386565298,house,,36.8262853,10.1092865,,,,2026-02-15T13:34:52.270943
Manouba,386565299,house,,36.8264374,10.1094092,,,,2026-02-15T13:34:52.270943
Manouba,386565301,house,,36.8263593,10.1094521,,,,2026-02-15T13:34:52.270943
Manouba,386565302,house,,36.8262693,10.1095002,,,,2026-02-15T13:34:52.270943
Manouba,386565303,house,,36.8261489,10.1093553,,,,2026-02-15T13:34:52.270943
Manouba,386565304,house,,36.8261728,10.1095521,,,,2026-02-15T13:34:52.270943
Manouba,386565306,house,,36.8260267,10.1094225,,,,2026-02-15T13:34:52.270943
Manouba,386565307,house,,36.8260456,10.1096196,,,,2026-02-15T13:34:52.270943
Manouba,386565308,house,,36.825893,10.1094854,,,,2026-02-15T13:34:52.270943
Manouba,386565309,house,,36.8257731,10.1095515,,,,2026-02-15T13:34:52.270943
Manouba,386565313,house,,36.8259446,10.1096806,,,,2026-02-15T13:34:52.270943
Manouba,386565314,house,,36.8258431,10.1097454,,,,2026-02-15T13:34:52.270943
Manouba,386988510,house,,36.8387743,10.0945598,,,,2026-02-15T13:34:52.270943
Manouba,386988511,house,,36.8380122,10.0930279,,,,2026-02-15T13:34:52.270943
Manouba,386988512,house,,36.8383749,10.0945709,,,,2026-02-15T13:34:52.270943
Manouba,386988513,house,,36.8386072,10.0954207,,,,2026-02-15T13:34:52.270943
Manouba,386988514,house,,36.8387606,10.0950941,,,,2026-02-15T13:34:52.270943
Manouba,386988515,house,,36.838401,10.0943866,,,,2026-02-15T13:34:52.270943
Manouba,386988516,house,,36.8386855,10.0952208,,,,2026-02-15T13:34:52.270943
Manouba,386988517,house,,36.8385352,10.0953598,,,,2026-02-15T13:34:52.270943
Manouba,386988519,house,,36.8381531,10.0948331,,,,2026-02-15T13:34:52.270943
Manouba,386988520,house,,36.838793,10.0950272,,,,2026-02-15T13:34:52.270943
Manouba,386988521,house,,36.8381289,10.0928391,,,,2026-02-15T13:34:52.270943
Manouba,386988523,house,,36.839004,10.0943995,,,,2026-02-15T13:34:52.270943
Manouba,386988524,house,,36.8392077,10.0945486,,,,2026-02-15T13:34:52.270943
Manouba,386988527,house,,36.8389054,10.0942931,,,,2026-02-15T13:34:52.270943
Manouba,386988528,house,,36.8385475,10.0955301,,,,2026-02-15T13:34:52.270943
Manouba,386988529,house,,36.8386392,10.0945034,,,,2026-02-15T13:34:52.270943
Manouba,386988531,house,,36.8387533,10.0946302,,,,2026-02-15T13:34:52.270943
Manouba,386988532,house,,36.8384193,10.094661,,,,2026-02-15T13:34:52.270943
Manouba,386988534,house,,36.8388225,10.093717,,,,2026-02-15T13:34:52.270943
Manouba,386988535,house,,36.8386668,10.0944178,,,,2026-02-15T13:34:52.270943
Manouba,386988536,house,,36.8387224,10.0941597,,,,2026-02-15T13:34:52.270943
Manouba,386988538,house,,36.8388815,10.094729,,,,2026-02-15T13:34:52.270943
Manouba,386988539,house,,36.8382201,10.094927,,,,2026-02-15T13:34:52.270943
Manouba,386988541,house,,36.8388353,10.0949502,,,,2026-02-15T13:34:52.270943
Manouba,386988543,house,,36.8382243,10.0943667,,,,2026-02-15T13:34:52.270943
Manouba,386988544,house,,36.8388008,10.0944898,,,,2026-02-15T13:34:52.270943
Manouba,386988545,house,,36.8390835,10.0944533,,,,2026-02-15T13:34:52.270943
Manouba,386988547,house,,36.8389764,10.0948,,,,2026-02-15T13:34:52.270943
Manouba,386988548,house,,36.8380719,10.0929364,,,,2026-02-15T13:34:52.270943
Manouba,386988549,house,,36.8391395,10.094502,,,,2026-02-15T13:34:52.270943
Manouba,386988551,house,,36.8384879,10.0950134,,,,2026-02-15T13:34:52.270943
Manouba,386988552,house,,36.8386133,10.0945916,,,,2026-02-15T13:34:52.270943
Manouba,386988553,house,,36.8385459,10.0948282,,,,2026-02-15T13:34:52.270943
Manouba,386988555,house,,36.8383064,10.0944741,,,,2026-02-15T13:34:52.270943
Manouba,386988556,house,,36.8388234,10.0942373,,,,2026-02-15T13:34:52.270943
Manouba,386988560,house,,36.838515,10.0949288,,,,2026-02-15T13:34:52.270943
Manouba,386988562,house,,36.8386299,10.095029,,,,2026-02-15T13:34:52.270943
Manouba,386988563,house,,36.838582,10.0947066,,,,2026-02-15T13:34:52.270943
Manouba,386988564,house,,36.838694,10.0948209,,,,2026-02-15T13:34:52.270943
Manouba,386988565,house,,36.8388368,10.0943935,,,,2026-02-15T13:34:52.270943
Manouba,386988567,house,,36.8388815,10.0948598,,,,2026-02-15T13:34:52.270943
Manouba,386988568,house,,36.8386997,10.0943163,,,,2026-02-15T13:34:52.270943
Manouba,386988569,house,,36.8390706,10.0946794,,,,2026-02-15T13:34:52.270943
Manouba,386988570,house,,36.8386628,10.0949221,,,,2026-02-15T13:34:52.270943
Manouba,386988571,house,,36.8389659,10.0945861,,,,2026-02-15T13:34:52.270943
Manouba,386988572,house,,36.8387265,10.0947201,,,,2026-02-15T13:34:52.270943
Manouba,386988573,house,,36.8383194,10.0942828,,,,2026-02-15T13:34:52.270943
Manouba,386988574,house,,36.8384572,10.0951359,,,,2026-02-15T13:34:52.270943
Manouba,386988575,house,,36.8384312,10.0953019,,,,2026-02-15T13:34:52.270943
Manouba,386988576,house,,36.8386027,10.0951544,,,,2026-02-15T13:34:52.270943
Manouba,386988577,house,,36.8386149,10.0952954,,,,2026-02-15T13:34:52.270943
Manouba,387346467,house,,36.835232,10.1018574,,,,2026-02-15T13:34:52.270943
Manouba,387346468,house,,36.8351316,10.1019897,,,,2026-02-15T13:34:52.270943
Manouba,387346469,house,,36.8352776,10.1019482,,,,2026-02-15T13:34:52.270943
