city,osm_id,highway_type,name,surface,lanes,maxspeed,lit,oneway,scraped_at
Tunis,26232154,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26232179,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26232190,unclassified,طريق البكالوريا,asphalt,,40,,,2026-02-15T13:34:58.023450
Tunis,26232555,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26232559,residential,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26232571,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26232576,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26232641,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26233023,service,,,,,,no,2026-02-15T13:34:58.023450
Tunis,26233029,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235564,tertiary,Avenue Africia,,,,,,2026-02-15T13:34:58.023450
Tunis,26235604,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235617,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235624,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235639,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235648,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235676,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235700,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235701,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235709,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235722,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235725,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26235729,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26236764,secondary,,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26242393,primary,نهج سيدي البشير,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242419,primary,نهج سيدي البشير,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242429,primary,نهج سيدي البشير,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242468,primary,نهج سيدي البشير,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242480,primary_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242540,primary,نهج سيدي البشير,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26242831,primary,شارع فرنسا,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26244106,secondary_link,,paving_stones,,,,,2026-02-15T13:34:58.023450
Tunis,26244135,secondary_link,,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26250974,secondary,شارع الجمهورية,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26250975,secondary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26250976,secondary,,,,,,,2026-02-15T13:34:58.023450
Tunis,26250977,secondary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26250980,secondary,شارع الحبيب بورقيبة,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26250981,secondary,شارع الجمهورية,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26251014,secondary,,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26251020,secondary,الطريق الوطنية تونس - المرسى,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26251034,secondary,,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26251051,secondary,,asphalt,2,50,,yes,2026-02-15T13:34:58.023450
Tunis,26251109,secondary,ساحة العقيد الطاهر العياري,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26251111,secondary,شارع البيئة,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26251112,secondary,,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26267370,primary,شارع درغوث باشا,,,,,,2026-02-15T13:34:58.023450
Tunis,26267542,primary,نهج 4021,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267559,primary,شارع 20 مارس,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267637,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267654,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267683,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267700,primary,شارع الطيب المهيري,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267818,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267819,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267835,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267836,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267886,primary,,,,,,,2026-02-15T13:34:58.023450
Tunis,26267942,motorway,شارع محمد البوعزيزي,paved,2,70,,yes,2026-02-15T13:34:58.023450
Tunis,26267971,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26267980,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268015,primary,الطريق الوطنية تونس - طبرقة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268022,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268025,primary_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268086,primary_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268117,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268155,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26268167,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26275389,secondary,,,,30,,,2026-02-15T13:34:58.023450
Tunis,26275395,secondary,,,,30,,,2026-02-15T13:34:58.023450
Tunis,26275413,residential,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26275428,secondary,الطريق الجهوية الدندان - بجاوة,,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26275432,secondary,شارع 2 مارس 1934,,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26275881,motorway_link,شارع محمد البوعزيزي,,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26275901,trunk,شارع محمد البوعزيزي,,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26276152,motorway,شارع محمد البوعزيزي,,,70,,yes,2026-02-15T13:34:58.023450
Tunis,26276161,motorway,شارع محمد البوعزيزي,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26276162,motorway,شارع محمد البوعزيزي,paved,,70,,yes,2026-02-15T13:34:58.023450
Tunis,26276170,residential,شارع الباهي الادغم وزير اول سابق,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26276171,secondary,شارع العهد الجديد,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278014,secondary,,,,,,,2026-02-15T13:34:58.023450
Tunis,26278015,secondary,,,,,,,2026-02-15T13:34:58.023450
Tunis,26278089,tertiary,Avenue de Carthage,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278097,tertiary,شارع قرطاج,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278102,primary_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278108,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278147,secondary,شارع قرطاج,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278151,secondary,,paved,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26278158,secondary,Avenue Moncef Bey,paved,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26278177,secondary,,asphalt,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26278178,primary_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278179,secondary,,asphalt,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26278183,secondary,شارع قرطاج,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278184,secondary,شارع قرطاج,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278186,primary_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278200,primary_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278263,motorway,الطريق السريعة تونس - سوسة - صفاقس,asphalt,4,,,yes,2026-02-15T13:34:58.023450
Tunis,26278314,motorway,الطريق السريعة تونس - سوسة - صفاقس,,4,70,,yes,2026-02-15T13:34:58.023450
Tunis,26278319,tertiary,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26278327,motorway,,paved,4,70,,yes,2026-02-15T13:34:58.023450
Tunis,26278358,motorway_link,شارع المنصف باي,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26280161,unclassified,,,,,,,2026-02-15T13:34:58.023450
Tunis,26280274,primary,شارع الحبيب بورقيبة,asphalt,3,,,yes,2026-02-15T13:34:58.023450
Tunis,26280306,secondary,شارع الحبيب ثامر,asphalt,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26280516,motorway,شارع محمد البوعزيزي,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26280527,motorway,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26280528,motorway,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26280534,motorway_link,,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26280535,motorway_link,,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26280537,motorway_link,,,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26280539,motorway_link,,,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26280852,motorway_link,الطريق الوطنية تونس - المرسى,paved,,30,,yes,2026-02-15T13:34:58.023450
Tunis,26280854,motorway_link,الطريق الوطنية تونس - المرسى,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26280899,trunk,الطريق الوطنية تونس - المرسى,paved,2,40,,yes,2026-02-15T13:34:58.023450
Tunis,26280900,trunk,الطريق الوطنية تونس - المرسى,paved,2,60,,yes,2026-02-15T13:34:58.023450
Tunis,26280913,motorway_link,الطريق الوطنية تونس - المرسى,paved,4,60,,yes,2026-02-15T13:34:58.023450
Tunis,26280914,motorway_link,الطريق الوطنية تونس - المرسى,paved,4,60,,yes,2026-02-15T13:34:58.023450
Tunis,26280916,trunk,الطريق الوطنية تونس - المرسى,,4,,,yes,2026-02-15T13:34:58.023450
Tunis,26280966,unclassified,زنقة 3 نهج 8612,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26281026,residential,زنقة 2 نهج 8612,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26281042,tertiary,شارع الشيخ محمد بالقاضي,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26281077,tertiary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26281079,tertiary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26281139,tertiary,,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26281542,tertiary,,,,,yes,yes,2026-02-15T13:34:58.023450
Tunis,26291093,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291096,tertiary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291126,tertiary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291131,tertiary,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291293,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291332,tertiary,نهج الصناعة,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291422,tertiary,نهج الصناعة,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291433,motorway_link,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26291540,residential,نهج الكهرباء,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26291547,tertiary,زنقة 1 نهج 8603,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26291587,residential,نهج الرياضيات,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26291973,tertiary,نهج المعامل,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26291988,residential,نهج الكيمياء,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26292028,motorway,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26292126,motorway,شارع محمد البوعزيزي,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26292127,motorway,شارع محمد البوعزيزي,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26292130,motorway,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26292132,motorway,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26292483,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292485,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292489,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292497,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292514,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292584,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292587,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292626,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292698,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292700,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292704,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292749,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292896,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292907,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26292926,unclassified,,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26292958,unclassified,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26293031,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26293093,trunk,شارع الزعيم ياسر عرفات,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26293201,service,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26293231,service,,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26293278,residential,,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26293336,tertiary,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26293490,trunk,شارع محمد البوعزيزي,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26298245,trunk,شارع محمد البوعزيزي,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26298280,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298290,residential,نهج المعمل,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26298295,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298299,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298311,service,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26298323,tertiary,شارع الاستقلال,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26298332,tertiary,ساحة الاستقلال,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26298515,secondary,ساحة الطاهر الحداد,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26298560,secondary,شارع الصادق المقدم,asphalt,3,,,yes,2026-02-15T13:34:58.023450
Tunis,26298669,tertiary,شارع الشيخ زايد,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26298689,residential,نهج بحيرة طوبا,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298695,residential,نهج بحيرة بنزرت,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298696,residential,نهج حسيب بن عمار,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298839,residential,نهج بحيرة كنستنس,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298846,residential,نهج بحيرة قاردا,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298859,residential,نهج بحيرة ماجوري,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298865,residential,زنقة بحيرة كنستنس,,,,,,2026-02-15T13:34:58.023450
Tunis,26298879,pedestrian,ممر بحيرة بورجاي,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26298885,residential,نهج بحيرة رودريقو فريتاس,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26298914,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298915,residential,نهج بحيرة هوران,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298916,residential,نهج بحيرة ميتشقن,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298929,secondary,شارع الحبيب عاشور,asphalt,3,50,,yes,2026-02-15T13:34:58.023450
Tunis,26298930,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298940,residential,ممر البحيرة المالحة الكبرى,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298949,residential,نهج بحيرة ليمان,,,,,,2026-02-15T13:34:58.023450
Tunis,26298958,pedestrian,Rue Khiredin,,,,,,2026-02-15T13:34:58.023450
Tunis,26298976,pedestrian,ممر بحيرة ماراكيبو,paving_stones,,,yes,,2026-02-15T13:34:58.023450
Tunis,26298985,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26298999,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26299009,residential,نهج بحيرة طبريا,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26299018,residential,نهج بحيرة التشاد,asphalt,,,yes,yes,2026-02-15T13:34:58.023450
Tunis,26299041,residential,نهج بحيرة فكتوريا,asphalt,,,yes,yes,2026-02-15T13:34:58.023450
Tunis,26299044,pedestrian,,paving_stones,,,yes,,2026-02-15T13:34:58.023450
Tunis,26299047,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300258,pedestrian,ممر بحيرة هونقز,paving_stones,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300267,residential,نهج بحيرات مازور,,,,,no,2026-02-15T13:34:58.023450
Tunis,26300276,residential,نهج بحيرات مازور,paving_stones,,,yes,no,2026-02-15T13:34:58.023450
Tunis,26300283,residential,نهج بحيرة طنجنيقا,asphalt,,,yes,no,2026-02-15T13:34:58.023450
Tunis,26300289,residential,نهج بحيرة حمص,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300303,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300570,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300576,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300582,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300599,residential,نهج بحيرة تانا,,,,,,2026-02-15T13:34:58.023450
Tunis,26300660,residential,نهج بحيرة البيبان,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300682,residential,زنقة بحيرة توركانا,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300702,residential,نهج بحيرة فروة,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300708,residential,نهج بحيرة ماريوط,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300729,residential,نهج بحيرة وينيباغ,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26300733,footway,,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300736,footway,,asphalt,,,yes,,2026-02-15T13:34:58.023450
Tunis,26300762,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300765,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300773,footway,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300843,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300953,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26300970,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26301032,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26301036,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26301160,tertiary,شارع خالد بن الوليد,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26301164,tertiary,نهج خالد بن الوليد,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26301165,tertiary,نهج خالد بن الوليد,asphalt,,,,yes,2026-02-15T13:34:58.023450
Tunis,26314401,trunk_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26314747,motorway_link,,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26599545,residential,,,,,,,2026-02-15T13:34:58.023450
Tunis,26601536,primary_link,,,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26601539,primary_link,,asphalt,1,,,yes,2026-02-15T13:34:58.023450
Tunis,26601584,service,,,,,,,2026-02-15T13:34:58.023450
Tunis,26601771,motorway_link,,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26601772,primary_link,,asphalt,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26601775,secondary,شارع البيئة,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26601782,motorway_link,,,2,,,yes,2026-02-15T13:34:58.023450
Tunis,26601791,residential,Rue de la Jeunesse,asphalt,,,,,2026-02-15T13:34:58.023450
Tunis,26601801,primary_link,,,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26601802,residential,Rue du Métal,,,50,,yes,2026-02-15T13:34:58.023450
Tunis,26601886,tertiary,شارع فتحي زهير,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26601891,tertiary,,,,,,,2026-02-15T13:34:58.023450
Tunis,26601898,trunk,شارع ابن خلدون,,,,,yes,2026-02-15T13:34:58.023450
Tunis,26601939,motorway,الطريق الوطنية تونس - بنزرت,,,,,yes,2026-02-15T13:34:58.023450
