city,osm_id,landuse_type,name,lat,lon,scraped_at
Kasserine,551159919,orchard,,35.1836243,8.868915,2026-02-15T13:38:00.900850
Kasserine,551339449,orchard,,35.1596209,8.8584709,2026-02-15T13:38:00.900850
Kasserine,552698261,farmyard,,35.137095,8.8729802,2026-02-15T13:38:00.900850
Kasserine,552698263,farmyard,,35.1378365,8.8743749,2026-02-15T13:38:00.900850
Kasserine,552698265,farmyard,,35.1372705,8.8755605,2026-02-15T13:38:00.900850
Kasserine,552698266,farmyard,,35.137536,8.8776741,2026-02-15T13:38:00.900850
Kasserine,552698268,farmyard,,35.1361322,8.8788355,2026-02-15T13:38:00.900850
Kasserine,552698269,farmyard,,35.137816,8.8789688,2026-02-15T13:38:00.900850
Kasserine,552698271,farmyard,,35.1358072,8.8776612,2026-02-15T13:38:00.900850
Kasserine,552698272,orchard,,35.1345712,8.879091,2026-02-15T13:38:00.900850
Kasserine,552883251,orchard,,35.1515672,8.8368907,2026-02-15T13:38:00.900850
Kasserine,552883252,orchard,,35.1526311,8.8365064,2026-02-15T13:38:00.900850
Kasserine,552883253,orchard,,35.1510197,8.8340635,2026-02-15T13:38:00.900850
Kasserine,552883254,orchard,,35.1493178,8.8320837,2026-02-15T13:38:00.900850
Kasserine,552883255,orchard,,35.1417511,8.8358877,2026-02-15T13:38:00.900850
Kasserine,553614022,orchard,,35.1545452,8.8280713,2026-02-15T13:38:00.900850
Kasserine,553847404,grass,,35.1678853,8.8339863,2026-02-15T13:38:00.900850
Kasserine,553847405,grass,,35.1680638,8.8343024,2026-02-15T13:38:00.900850
Kasserine,553847406,grass,,35.1681762,8.8345335,2026-02-15T13:38:00.900850
Kasserine,554100901,grass,,35.1664547,8.7829147,2026-02-15T13:38:00.900850
Kasserine,554103570,residential,,35.1907825,8.8160692,2026-02-15T13:38:00.900850
Kasserine,558640158,farmyard,,35.1632621,8.8120134,2026-02-15T13:38:00.900850
Kasserine,558640180,farmyard,,35.11649,8.8541629,2026-02-15T13:38:00.900850
Kasserine,558640184,farmyard,,35.117023,8.844724,2026-02-15T13:38:00.900850
Kasserine,558640185,farmyard,,35.1158356,8.8473975,2026-02-15T13:38:00.900850
Kasserine,558640778,forest,,35.090201,8.8624423,2026-02-15T13:38:00.900850
Kasserine,587830185,orchard,,35.1749871,8.8322829,2026-02-15T13:38:00.900850
Kasserine,587830191,orchard,,35.1782643,8.8300891,2026-02-15T13:38:00.900850
Kasserine,587830192,orchard,,35.1791366,8.8326468,2026-02-15T13:38:00.900850
Kasserine,587830193,residential,,35.1807594,8.816123,2026-02-15T13:38:00.900850
Kasserine,587830208,orchard,,35.1766235,8.8067761,2026-02-15T13:38:00.900850
Kasserine,587830209,orchard,,35.1763706,8.8047844,2026-02-15T13:38:00.900850
Kasserine,587830210,orchard,,35.1784451,8.8089478,2026-02-15T13:38:00.900850
Kasserine,587830211,orchard,,35.1763336,8.8097269,2026-02-15T13:38:00.900850
Kasserine,587830214,orchard,,35.1754498,8.7995523,2026-02-15T13:38:00.900850
Kasserine,587830383,orchard,,35.183603,8.8521802,2026-02-15T13:38:00.900850
Kasserine,587830384,orchard,,35.1822554,8.8482319,2026-02-15T13:38:00.900850
Kasserine,587830385,orchard,,35.18193,8.8401359,2026-02-15T13:38:00.900850
Kasserine,628138494,forest,,35.1103254,8.8967069,2026-02-15T13:38:00.900850
Kasserine,628138495,forest,,35.1235895,8.9050498,2026-02-15T13:38:00.900850
Kasserine,628144730,orchard,,35.1577307,8.9479599,2026-02-15T13:38:00.900850
Kasserine,628144731,orchard,,35.1633424,8.9268259,2026-02-15T13:38:00.900850
Kasserine,628144732,orchard,,35.1654136,8.8997328,2026-02-15T13:38:00.900850
Kasserine,628144733,orchard,,35.1802047,8.8791231,2026-02-15T13:38:00.900850
Kasserine,628145056,orchard,,35.171744,8.8689683,2026-02-15T13:38:00.900850
Kasserine,628145057,farmland,,35.175339,8.8718198,2026-02-15T13:38:00.900850
Kasserine,628145058,farmland,,35.1791178,8.8744553,2026-02-15T13:38:00.900850
Kasserine,628145059,orchard,,35.1740224,8.8923085,2026-02-15T13:38:00.900850
Kasserine,628145060,farmland,,35.1796314,8.8984008,2026-02-15T13:38:00.900850
Kasserine,644904454,retail,,35.1706665,8.8428354,2026-02-15T13:38:00.900850
Kasserine,646346614,education,École El Fadhel Ben Achour 1,35.1699934,8.8451657,2026-02-15T13:38:00.900850
Kasserine,647331219,grass,,35.1658294,8.8420914,2026-02-15T13:38:00.900850
Kasserine,647331246,grass,,35.1656581,8.8409415,2026-02-15T13:38:00.900850
Kasserine,648524821,brownfield,,35.1671209,8.8386235,2026-02-15T13:38:00.900850
Kasserine,649260226,village_green,zone verte,35.1781547,8.8539505,2026-02-15T13:38:00.900850
Kasserine,651079685,brownfield,,35.1688356,8.8407071,2026-02-15T13:38:00.900850
Kasserine,651086590,brownfield,,35.1679356,8.8436422,2026-02-15T13:38:00.900850
Kasserine,659939611,brownfield,,35.1637342,8.8563972,2026-02-15T13:38:00.900850
Kasserine,659939619,brownfield,,35.1637289,8.8559595,2026-02-15T13:38:00.900850
Kasserine,659942038,brownfield,,35.1641521,8.8537909,2026-02-15T13:38:00.900850
Kasserine,659942040,brownfield,,35.1640525,8.8547424,2026-02-15T13:38:00.900850
Kasserine,659996393,brownfield,,35.1652288,8.8574461,2026-02-15T13:38:00.900850
Kasserine,659996399,brownfield,,35.1650545,8.8572452,2026-02-15T13:38:00.900850
Kasserine,659996498,brownfield,,35.1633516,8.8566569,2026-02-15T13:38:00.900850
Kasserine,659996516,brownfield,,35.1653582,8.8566212,2026-02-15T13:38:00.900850
Kasserine,659996553,brownfield,,35.1641311,8.8560024,2026-02-15T13:38:00.900850
Kasserine,659999743,brownfield,,35.1650862,8.8578366,2026-02-15T13:38:00.900850
Kasserine,659999752,brownfield,,35.1646905,8.8579912,2026-02-15T13:38:00.900850
Kasserine,659999754,brownfield,,35.1644356,8.8577639,2026-02-15T13:38:00.900850
Kasserine,659999755,brownfield,,35.1643846,8.8581408,2026-02-15T13:38:00.900850
Kasserine,659999759,brownfield,,35.1640876,8.8580662,2026-02-15T13:38:00.900850
Kasserine,659999767,brownfield,,35.1627351,8.8582243,2026-02-15T13:38:00.900850
Kasserine,660005408,brownfield,,35.1649083,8.859673,2026-02-15T13:38:00.900850
Kasserine,660005427,brownfield,,35.1635607,8.8588107,2026-02-15T13:38:00.900850
Kasserine,660005428,brownfield,,35.1635978,8.8583929,2026-02-15T13:38:00.900850
Kasserine,660005438,brownfield,,35.1632856,8.8585123,2026-02-15T13:38:00.900850
Kasserine,661038446,brownfield,,35.1650573,8.8524658,2026-02-15T13:38:00.900850
Kasserine,661039959,brownfield,,35.165425,8.8525719,2026-02-15T13:38:00.900850
Kasserine,661039960,brownfield,,35.1652518,8.8532042,2026-02-15T13:38:00.900850
Kasserine,662109849,brownfield,,35.1667373,8.8525061,2026-02-15T13:38:00.900850
Kasserine,662853837,farmland,,35.1798589,8.8601266,2026-02-15T13:38:00.900850
Kasserine,663163709,brownfield,,35.1647281,8.8446492,2026-02-15T13:38:00.900850
Kasserine,663181299,village_green,,35.1627445,8.846113,2026-02-15T13:38:00.900850
Kasserine,663181300,brownfield,,35.1638924,8.846709,2026-02-15T13:38:00.900850
Kasserine,663181309,brownfield,,35.1622758,8.845669,2026-02-15T13:38:00.900850
Kasserine,663181325,brownfield,,35.1626682,8.8457441,2026-02-15T13:38:00.900850
Kasserine,663181464,farmyard,,35.1640377,8.844738,2026-02-15T13:38:00.900850
Kasserine,663188730,brownfield,,35.1644537,8.8481003,2026-02-15T13:38:00.900850
Kasserine,663188731,brownfield,,35.16397,8.8479914,2026-02-15T13:38:00.900850
