city,osm_id,transport_type,name,lat,lon,operator,network,scraped_at
Tunis,206335199,stop_position,,36.8181786,10.1831066,,,2026-02-15T13:39:03.968244
Tunis,283636759,stop_position,تونس البحرية,36.8007333,10.1920723,,,2026-02-15T13:39:03.968244
Tunis,318594461,stop_position,ساحة الجمهورية,36.8065037,10.1806771,,,2026-02-15T13:39:03.968244
Tunis,329964303,platform,,36.7514788,10.1801354,,,2026-02-15T13:39:03.968244
Tunis,369687928,stop_position,,36.8219026,10.1792127,,,2026-02-15T13:39:03.968244
Tunis,402089990,stop_position,حرم الجامعة,36.8260288,10.1439761,,,2026-02-15T13:39:03.968244
Tunis,402090002,stop_position,الرمانة,36.8235332,10.1509055,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,402094607,stop_position,14 يناير 2011,36.8228704,10.1399608,,,2026-02-15T13:39:03.968244
Tunis,616142063,stop_position,ساحة الجمهورية,36.8064901,10.1807651,,,2026-02-15T13:39:03.968244
Tunis,621885652,stop_position,13 أوت,36.7751039,10.1792206,,,2026-02-15T13:39:03.968244
Tunis,621885691,stop_position,الوردية 6,36.7541953,10.199077,,,2026-02-15T13:39:03.968244
Tunis,621885709,stop_position,حي النور,36.7514712,10.2047197,,,2026-02-15T13:39:03.968244
Tunis,621885811,stop_position,بن عروس,36.755381,10.2202882,,,2026-02-15T13:39:03.968244
Tunis,633618265,platform,الانطلاقة,36.8399217,10.1171616,,,2026-02-15T13:39:03.968244
Tunis,633618318,stop_position,الحي الرياضي,36.8385056,10.1819368,,,2026-02-15T13:39:03.968244
Tunis,634993918,stop_position,المروج 2,36.7421209,10.1977541,,,2026-02-15T13:39:03.968244
Tunis,634993937,stop_position,الغزالي,36.7546239,10.1876444,,,2026-02-15T13:39:03.968244
Tunis,635336721,platform,,36.8332476,10.106315,,,2026-02-15T13:39:03.968244
Tunis,661316493,stop_position,حي الخضراء,36.8291875,10.1903688,,,2026-02-15T13:39:03.968244
Tunis,665517222,platform,tus 7 city naser,36.8334236,10.1064813,,,2026-02-15T13:39:03.968244
Tunis,708687557,stop_position,شارع 20 مارس,36.8082746,10.1433129,,,2026-02-15T13:39:03.968244
Tunis,974490535,stop_position,الاستقلال,36.8543939,10.195897,,,2026-02-15T13:39:03.968244
Tunis,974490536,stop_position,مدينة العلوم,36.8469995,10.1923551,,,2026-02-15T13:39:03.968244
Tunis,974490565,stop_position,أريانة,36.8597649,10.1974538,,,2026-02-15T13:39:03.968244
Tunis,974490567,stop_position,10 ديسمبر 1984,36.8442684,10.184034,,,2026-02-15T13:39:03.968244
Tunis,1012663963,stop_position,Terminus Lingne 63,36.8855082,10.1934408,,,2026-02-15T13:39:03.968244
Tunis,1037170496,stop_position,الانطلاقة,36.8392158,10.1170755,,,2026-02-15T13:39:03.968244
Tunis,1038257425,platform,Omran Sup,36.8346269,10.129553,,,2026-02-15T13:39:03.968244
Tunis,1080014206,stop_position,البكالوريا,36.8142409,10.2923683,,,2026-02-15T13:39:03.968244
Tunis,1080014547,stop_position,تونس البحرية,36.8001496,10.1927363,,,2026-02-15T13:39:03.968244
Tunis,1080016835,stop_position,تونس البحرية,36.8001631,10.1928386,,,2026-02-15T13:39:03.968244
Tunis,1080016948,stop_position,تونس البحرية,36.8001813,10.1929513,,,2026-02-15T13:39:03.968244
Tunis,1080023232,stop_position,تونس البحرية,36.8001657,10.1928869,,,2026-02-15T13:39:03.968244
Tunis,1080749590,station,محطة تونس البحرية,36.800319,10.190424,TransTu,,2026-02-15T13:39:03.968244
Tunis,1081032642,stop_position,البطاح,36.8142103,10.2923845,,,2026-02-15T13:39:03.968244
Tunis,1089665035,stop_position,محمد الخامس,36.8159357,10.1832074,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1094476124,stop_position,فرحات حشاد,36.7978781,10.1860991,,,2026-02-15T13:39:03.968244
Tunis,1094476493,stop_position,ابن رشيق,36.8007997,10.1811981,,,2026-02-15T13:39:03.968244
Tunis,1094483039,stop_position,ساحة برشلونة,36.7965524,10.1797387,TransTu,,2026-02-15T13:39:03.968244
Tunis,1094498822,stop_position,أبو القاسم الشابي,36.7524406,10.2147638,,,2026-02-15T13:39:03.968244
Tunis,1094503260,stop_position,محمد علي,36.7677544,10.1840138,,,2026-02-15T13:39:03.968244
Tunis,1094507510,stop_position,باب عليوة,36.7857592,10.1798353,,,2026-02-15T13:39:03.968244
Tunis,1094508140,stop_position,ابن سينا,36.754253,10.193947,,,2026-02-15T13:39:03.968244
Tunis,1094510272,stop_position,ساحة برشلونة,36.7965587,10.1798181,TransTu,,2026-02-15T13:39:03.968244
Tunis,1094511110,stop_position,ساحة برشلونة,36.7960276,10.1805756,,,2026-02-15T13:39:03.968244
Tunis,1094892860,stop_position,ساحة الجمهورية,36.806471,10.1809386,,,2026-02-15T13:39:03.968244
Tunis,1094902351,stop_position,فلسطين,36.8202175,10.1821782,,,2026-02-15T13:39:03.968244
Tunis,1094907123,stop_position,نيلسون مانديلا,36.8111041,10.182524,,,2026-02-15T13:39:03.968244
Tunis,1094910245,stop_position,ساحة الجمهورية,36.806487,10.1808621,,,2026-02-15T13:39:03.968244
Tunis,1094910475,stop_position,ساحة برشلونة,36.7961192,10.180336,,,2026-02-15T13:39:03.968244
Tunis,1094912328,stop_position,محمد مناشو,36.7820794,10.1798622,,,2026-02-15T13:39:03.968244
Tunis,1094915522,stop_position,الحدائق,36.8235202,10.1855858,,,2026-02-15T13:39:03.968244
Tunis,1094915850,stop_position,فلسطين,36.8191024,10.1810005,,,2026-02-15T13:39:03.968244
Tunis,1094916324,stop_position,الشباب,36.8332638,10.182764,,,2026-02-15T13:39:03.968244
Tunis,1095144771,stop_position,باب الخضراء,36.8102543,10.1724969,,,2026-02-15T13:39:03.968244
Tunis,1095145544,stop_position,باب سعدون,36.8098119,10.1619725,,,2026-02-15T13:39:03.968244
Tunis,1095145955,stop_position,حبيب ثامر,36.8019689,10.1789112,,,2026-02-15T13:39:03.968244
Tunis,1095146383,stop_position,ابن خلدون,36.8307244,10.1341888,,,2026-02-15T13:39:03.968244
Tunis,1095146413,stop_position,الياسمين,36.8258356,10.1346168,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1095146616,stop_position,مفتاح سعد الله,36.81307,10.1562883,,,2026-02-15T13:39:03.968244
Tunis,1095146798,station,باب العسل,36.8132931,10.1681698,,,2026-02-15T13:39:03.968244
Tunis,1095326595,stop_position,شارع 20 مارس,36.8083303,10.1424126,,,2026-02-15T13:39:03.968244
Tunis,1095326890,stop_position,الدندان,36.8022281,10.1107693,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1095327238,stop_position,التحرير,36.8290965,10.128676,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1095327585,stop_position,باردو,36.8071978,10.1352244,,,2026-02-15T13:39:03.968244
Tunis,1095327902,stop_position,بوشوشة,36.8089979,10.1481343,,,2026-02-15T13:39:03.968244
Tunis,1095328526,stop_position,السعيدية,36.8053933,10.1267114,,المترو الخفيف لمدينة تونس,2026-02-15T13:39:03.968244
Tunis,1095328655,stop_position,بوشوشة,36.8095175,10.1502824,,,2026-02-15T13:39:03.968244
Tunis,1095328792,stop_position,Ettadhamen,36.8357249,10.117696,,,2026-02-15T13:39:03.968244
Tunis,1095328814,stop_position,صناعات تقليدية,36.8029164,10.1160165,,,2026-02-15T13:39:03.968244
Tunis,1095328908,stop_position,خزندار,36.8041615,10.1217398,,,2026-02-15T13:39:03.968244
Tunis,1095697116,stop_position,المنتزه,36.7429495,10.1935379,,,2026-02-15T13:39:03.968244
Tunis,1095697169,stop_position,البيئة,36.7331604,10.2103757,,,2026-02-15T13:39:03.968244
Tunis,1095697397,stop_position,المنتزه,36.7428793,10.1935151,,,2026-02-15T13:39:03.968244
Tunis,1095697593,stop_position,الحي البلدي,36.7484477,10.188721,,,2026-02-15T13:39:03.968244
Tunis,1095697751,stop_position,المنتزه,36.7428474,10.1935042,,,2026-02-15T13:39:03.968244
Tunis,1095698025,stop_position,النسري,36.7450544,10.1904477,,,2026-02-15T13:39:03.968244
Tunis,1095698182,stop_position,الشهداء,36.7235807,10.2121468,,,2026-02-15T13:39:03.968244
Tunis,1095698207,stop_position,الطاهر حداد,36.7607445,10.1869998,,,2026-02-15T13:39:03.968244
Tunis,1095698228,stop_position,المروج 3,36.7287221,10.2107535,,,2026-02-15T13:39:03.968244
Tunis,1095698921,stop_position,المروج 1,36.7384935,10.2065771,,,2026-02-15T13:39:03.968244
Tunis,1096180634,stop_position,,36.820839,10.1781843,,,2026-02-15T13:39:03.968244
Tunis,1103531608,stop_position,,36.8042359,10.1774164,,,2026-02-15T13:39:03.968244
Tunis,1146894385,platform,514 اريانة,36.8333545,10.1064397,,,2026-02-15T13:39:03.968244
Tunis,1146894481,stop_position,تونس البحرية,36.8006415,10.1920861,,,2026-02-15T13:39:03.968244
Tunis,1146894683,platform,3d (محطة علي بلهوان),36.8332884,10.1063472,,,2026-02-15T13:39:03.968244
Tunis,1162550675,stop_position,,36.8591606,10.1980001,,,2026-02-15T13:39:03.968244
Tunis,1183577041,stop_position,,36.8182157,10.1831735,,,2026-02-15T13:39:03.968244
Tunis,1195329123,station,رادس,36.7685947,10.2704839,,,2026-02-15T13:39:03.968244
Tunis,1215899441,platform,Terminus Mégrine Coteaux,36.7707065,10.2318093,,,2026-02-15T13:39:03.968244
Tunis,1215899497,platform,,36.767623,10.2415233,,,2026-02-15T13:39:03.968244
Tunis,1252659917,platform,ساحة البرشلونة,36.7971177,10.180252,TransTu,Bus de Barcelona,2026-02-15T13:39:03.968244
Tunis,1383084348,platform,مقرين الرياض,36.7683292,10.2200072,,,2026-02-15T13:39:03.968244
Tunis,1410196340,platform,Mégrine Jawhara 1,36.7761834,10.2282783,,,2026-02-15T13:39:03.968244
Tunis,1410196341,platform,19 ج,36.7762393,10.2251133,,,2026-02-15T13:39:03.968244
Tunis,1410196343,platform,19 ج,36.7762135,10.2256176,,,2026-02-15T13:39:03.968244
Tunis,1410196351,platform,Mégrine Jawhara 1,36.7758051,10.228112,,,2026-02-15T13:39:03.968244
Tunis,1668047217,stop_position,الكبارية,36.7598733,10.190527,,,2026-02-15T13:39:03.968244
Tunis,1706547578,stop_position,Mannouba,36.8161884,10.1002205,,,2026-02-15T13:39:03.968244
Tunis,1767404517,station,,36.857637,10.1912544,,,2026-02-15T13:39:03.968244
Tunis,1827051883,stop_position,منوبة,36.8020612,10.1025957,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1827051937,stop_position,منوبة,36.8020967,10.1026608,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,1827137612,stop_position,صناعات تقليدية,36.8028771,10.1160213,,,2026-02-15T13:39:03.968244
Tunis,1828956386,platform,,36.8590558,10.1884161,,,2026-02-15T13:39:03.968244
Tunis,1828956387,platform,,36.8654079,10.1856159,,,2026-02-15T13:39:03.968244
Tunis,1831389824,platform,,36.855831,10.1877639,,,2026-02-15T13:39:03.968244
Tunis,1831389826,platform,,36.857256,10.1881394,,,2026-02-15T13:39:03.968244
Tunis,1831389828,platform,,36.8556936,10.1880965,,,2026-02-15T13:39:03.968244
Tunis,1886249306,platform,,36.8617745,10.1626108,,,2026-02-15T13:39:03.968244
Tunis,1887107418,platform,,36.860179,10.1629198,,,2026-02-15T13:39:03.968244
Tunis,1894017613,stop_position,الحي الرياضي,36.8385028,10.1819836,,,2026-02-15T13:39:03.968244
Tunis,1894017614,stop_position,الشباب,36.8332869,10.1827939,,,2026-02-15T13:39:03.968244
Tunis,1904828358,stop_position,حي النور,36.7514923,10.204756,,,2026-02-15T13:39:03.968244
Tunis,1904829065,stop_position,ابن سينا,36.7542685,10.1939745,,,2026-02-15T13:39:03.968244
Tunis,1904829066,stop_position,الوردية 6,36.7542257,10.199067,,,2026-02-15T13:39:03.968244
Tunis,2008351976,stop_position,مقرين,36.7683977,10.2335665,,,2026-02-15T13:39:03.968244
Tunis,2008351987,stop_position,مقرين,36.7684369,10.2335755,,,2026-02-15T13:39:03.968244
Tunis,2008351993,stop_position,مقرين,36.7685005,10.2335917,,,2026-02-15T13:39:03.968244
Tunis,2008352025,stop_position,مقرين,36.7685705,10.2336084,,,2026-02-15T13:39:03.968244
Tunis,2008352607,stop_position,مقرين الرياض,36.7702537,10.223127,,,2026-02-15T13:39:03.968244
Tunis,2008352612,stop_position,مقرين الرياض,36.7702921,10.2231342,,,2026-02-15T13:39:03.968244
Tunis,2008352615,stop_position,مقرين الرياض,36.7703563,10.2231543,,,2026-02-15T13:39:03.968244
Tunis,2008352676,stop_position,جبل الجلود,36.7723963,10.2095773,,,2026-02-15T13:39:03.968244
Tunis,2008352677,stop_position,جبل الجلود,36.7724629,10.2095943,,,2026-02-15T13:39:03.968244
Tunis,2008352690,stop_position,جبل الجلود,36.7724991,10.2096035,,,2026-02-15T13:39:03.968244
Tunis,2008352691,stop_position,جبل الجلود,36.7725664,10.2096206,,,2026-02-15T13:39:03.968244
Tunis,2009012032,stop_position,السيدة المنوبية,36.7870222,10.1653674,SNCFT,RFR,2026-02-15T13:39:03.968244
Tunis,2009013266,stop_position,Mellassine,36.7962513,10.1561418,,,2026-02-15T13:39:03.968244
Tunis,2009216005,stop_position,El Bortal,36.8118122,10.1159447,,,2026-02-15T13:39:03.968244
Tunis,2009216013,stop_position,El Bortal,36.8118823,10.1159718,,,2026-02-15T13:39:03.968244
Tunis,2122976999,stop_position,الدندان,36.8021939,10.1107689,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,2517195465,platform,جامع الفتح,36.8078394,10.1813996,transtu,,2026-02-15T13:39:03.968244
Tunis,2526623305,stop_position,أريانة,36.8597723,10.1974972,,,2026-02-15T13:39:03.968244
Tunis,2526623335,stop_position,الاستقلال,36.8543937,10.195933,,,2026-02-15T13:39:03.968244
Tunis,2526623407,stop_position,مدينة العلوم,36.8469723,10.1923758,,,2026-02-15T13:39:03.968244
Tunis,2526623450,stop_position,10 ديسمبر 1984,36.8442324,10.1840408,,,2026-02-15T13:39:03.968244
Tunis,2537049183,station,10 ديسمبر 1984,36.8444552,10.1845505,نقل تونس,,2026-02-15T13:39:03.968244
Tunis,2557287562,stop_position,,36.8377853,10.2325674,,,2026-02-15T13:39:03.968244
Tunis,2557287568,stop_position,,36.8381732,10.2325071,,,2026-02-15T13:39:03.968244
Tunis,3527012267,platform,,36.8524621,10.1594869,,,2026-02-15T13:39:03.968244
Tunis,3611675863,station,محطة بوشوشة,36.8090263,10.1484831,,,2026-02-15T13:39:03.968244
Tunis,3611676948,station,محطة بوشوشة,36.8095589,10.1503445,,,2026-02-15T13:39:03.968244
Tunis,3611682913,station,محطة حافلات,36.8097285,10.1531206,,,2026-02-15T13:39:03.968244
Tunis,3611684915,station,محطة حافلات,36.8096249,10.1617058,,,2026-02-15T13:39:03.968244
Tunis,3700361700,platform,محطة حافلات المدينة الجديدة,36.7484247,10.2515,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363938,platform,,36.742625,10.2504345,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363939,platform,,36.7450724,10.2507838,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363940,platform,,36.7395727,10.2460457,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363941,platform,,36.7396455,10.242376,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363942,platform,,36.7417753,10.2396479,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363943,platform,,36.7429503,10.2412754,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363944,platform,,36.7448652,10.2434589,,"19C, 10B",2026-02-15T13:39:03.968244
Tunis,3700363950,platform,,36.7405088,10.2387021,,"22A, 26",2026-02-15T13:39:03.968244
Tunis,3712368518,station,طج 21,36.8422343,10.1730639,,,2026-02-15T13:39:03.968244
Tunis,3732837652,platform,Sidi Rezig,36.7666819,10.2425025,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837655,platform,رادس,36.7669418,10.2691343,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837670,platform,Aiguille 0+730,36.7856039,10.1765899,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837709,platform,بئر عنيبة,36.795386,10.157586,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837787,platform,حلق الوادي,36.805169,10.2904072,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837850,platform,بئر القصعة,36.7395962,10.2279299,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837853,platform,منوبة,36.814764,10.0991708,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3732837860,platform,Cité Erraoudha,36.8047749,10.1387023,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,3843950316,station,الانطلاقة,36.8391913,10.1170373,,,2026-02-15T13:39:03.968244
Tunis,3843956271,station,التضامن,36.8357261,10.1176634,,,2026-02-15T13:39:03.968244
Tunis,3855238006,platform,Arret de bus,36.8353631,10.1061665,,,2026-02-15T13:39:03.968244
Tunis,3866341684,platform,,36.8375111,10.1108169,,,2026-02-15T13:39:03.968244
Tunis,3871434986,platform,,36.81398,10.14647,,,2026-02-15T13:39:03.968244
Tunis,3871434987,platform,,36.8141581,10.1459261,,,2026-02-15T13:39:03.968244
Tunis,3995088058,station,العمران الأعلى,36.8305743,10.1239946,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,3995088067,station,الياسمين,36.825827,10.1345873,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,3995088080,station,الرمانة,36.8235302,10.1508884,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,4234550089,station,Station de taxis Tataouine,36.7970168,10.1884999,,,2026-02-15T13:39:03.968244
Tunis,4251900290,platform,19C,36.7449373,10.2434539,,,2026-02-15T13:39:03.968244
Tunis,4251900291,station,19C,36.7484537,10.2515009,,,2026-02-15T13:39:03.968244
Tunis,4365999989,platform,العوينة,36.8491478,10.2639359,,,2026-02-15T13:39:03.968244
Tunis,4394884946,platform,Cité Ettahrir Bus Station,36.8258637,10.1256981,,,2026-02-15T13:39:03.968244
Tunis,4453398490,station,محطة الحبيب بورقيبه,36.8012968,10.1861834,,,2026-02-15T13:39:03.968244
Tunis,4453517189,station,محطة محمد الخامس,36.8194985,10.1818834,,,2026-02-15T13:39:03.968244
Tunis,4512430390,platform,TCV menzah 5/6,36.8518088,10.1738894,,,2026-02-15T13:39:03.968244
Tunis,4987092874,platform,,36.8069093,10.1635223,,,2026-02-15T13:39:03.968244
Tunis,5079330521,stop_position,الحرايرية,36.7837974,10.1154659,SNCFT,RFR,2026-02-15T13:39:03.968244
Tunis,5171329622,platform,14 ت 514 أ,36.8448426,10.0898894,,,2026-02-15T13:39:03.968244
Tunis,5227817795,station,معهد رادس,36.7667948,10.2608771,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5227817808,station,مقرين الرياض,36.770324,10.2231437,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5227817809,station,مخزن فرحات حشاد,36.7839393,10.1921455,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5227818017,platform,Aiguille 0+730,36.786864,10.177289,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5227818033,platform,Tunis-PV,36.7923761,10.1887689,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5227818035,platform,بئر عنيبة,36.7954484,10.1574953,الشركة الوطنية للسكك الحديدية التونسية,,2026-02-15T13:39:03.968244
Tunis,5228247026,platform,,36.8532835,10.2743253,,,2026-02-15T13:39:03.968244
Tunis,5234855931,platform,Aiguille 0+730,36.786864,10.177289,Socite Nationale des chemins de fer tunisien,,2026-02-15T13:39:03.968244
Tunis,5234855947,platform,Tunis-PV,36.7923761,10.1887689,Socite Nationale des chemins de fer tunisien,,2026-02-15T13:39:03.968244
Tunis,5241905922,platform,نهاية الخط 90(سليمان كاهية-حي الإذاعة),36.7956335,10.0893454,,,2026-02-15T13:39:03.968244
Tunis,5252436714,platform,,36.889872,10.1735744,,"27A, 527, TUT",2026-02-15T13:39:03.968244
Tunis,5252447365,platform,,36.8930391,10.1697918,,"27A, 527, TUT",2026-02-15T13:39:03.968244
Tunis,5252450543,platform,,36.8896586,10.1764377,,"27A, 527, TUT",2026-02-15T13:39:03.968244
Tunis,5254774043,platform,,36.8922668,10.1640861,,27A,2026-02-15T13:39:03.968244
Tunis,5625845872,stop_position,القطب التكنولوجي,36.8090658,10.0754316,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845875,stop_position,سليمان كاهية,36.803237,10.0990104,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845876,stop_position,القطب التكنولوجي,36.8090392,10.075426,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845879,stop_position,المنصف باي,36.8052312,10.090649,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845881,stop_position,أبو بكر الرازي,36.807387,10.0824543,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845896,stop_position,سليمان كاهية,36.8033431,10.0990735,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845902,stop_position,أبو بكر الرازي,36.8074233,10.0824417,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5625845909,stop_position,المنصف باي,36.80526,10.0906605,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5806301471,station,المنصف باي,36.8052465,10.0906561,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5806301472,station,أبو بكر الرازي,36.8074046,10.0824532,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5806301473,station,القطب التكنولوجي,36.8090525,10.0754288,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5806301478,station,سليمان كاهية,36.8032792,10.0990361,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5807317992,station,باردو,36.8072108,10.1352293,,,2026-02-15T13:39:03.968244
Tunis,5807317993,stop_position,باردو,36.8072237,10.1352341,,,2026-02-15T13:39:03.968244
Tunis,5807318001,station,السعيدية,36.8054116,10.1267056,,المترو الخفيف لمدينة تونس,2026-02-15T13:39:03.968244
Tunis,5807318004,stop_position,السعيدية,36.8054283,10.1266982,,المترو الخفيف لمدينة تونس,2026-02-15T13:39:03.968244
Tunis,5807318010,station,خزندار,36.8041832,10.1217355,,,2026-02-15T13:39:03.968244
Tunis,5807318012,stop_position,خزندار,36.8041993,10.1217261,,,2026-02-15T13:39:03.968244
Tunis,5807318022,station,مفتاح سعد الله,36.8130642,10.1562703,,,2026-02-15T13:39:03.968244
Tunis,5807318023,stop_position,مفتاح سعد الله,36.8130556,10.1562461,,,2026-02-15T13:39:03.968244
Tunis,5807318035,station,نيلسون مانديلا,36.8111036,10.1825459,,,2026-02-15T13:39:03.968244
Tunis,5807318037,stop_position,نيلسون مانديلا,36.8111014,10.182564,,,2026-02-15T13:39:03.968244
Tunis,5807318586,station,باب الخضراء,36.8102392,10.1724748,,,2026-02-15T13:39:03.968244
Tunis,5807318588,stop_position,باب الخضراء,36.8102253,10.1724547,,,2026-02-15T13:39:03.968244
Tunis,5807318593,stop_position,باب العسل,36.8130148,10.169401,,,2026-02-15T13:39:03.968244
Tunis,5807318617,station,باب سعدون,36.8097937,10.1619793,,,2026-02-15T13:39:03.968244
Tunis,5807318625,stop_position,باب سعدون,36.8097787,10.1619901,,,2026-02-15T13:39:03.968244
Tunis,5807318667,station,تونس البحرية,36.8001263,10.1928958,,,2026-02-15T13:39:03.968244
Tunis,5807318668,station,ساحة برشلونة,36.7960949,10.180449,,,2026-02-15T13:39:03.968244
Tunis,5807318669,station,ساحة الجمهورية,36.8064986,10.1808267,,,2026-02-15T13:39:03.968244
Tunis,5807318670,station,بوشوشة,36.8092396,10.1490176,,,2026-02-15T13:39:03.968244
Tunis,5807318671,station,شارع 20 مارس,36.8082866,10.1428837,,,2026-02-15T13:39:03.968244
Tunis,5807318672,station,صناعات تقليدية,36.802899,10.1160199,,,2026-02-15T13:39:03.968244
Tunis,5807318673,station,الدندان,36.8022121,10.1107696,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5807445623,station,فرحات حشاد,36.7978921,10.1860984,,,2026-02-15T13:39:03.968244
Tunis,5807445626,stop_position,فرحات حشاد,36.7979039,10.1860957,,,2026-02-15T13:39:03.968244
Tunis,5807445642,stop_position,ساحة برشلونة,36.7960519,10.1803478,,,2026-02-15T13:39:03.968244
Tunis,5807446771,stop_position,الكبارية,36.759891,10.1905623,,,2026-02-15T13:39:03.968244
Tunis,5814603920,station,البطاح,36.8142253,10.2923749,خط تونس-حلق الوادي-المرسى,,2026-02-15T13:39:03.968244
Tunis,5814603921,station,تونس البحرية,36.8006885,10.1920755,,,2026-02-15T13:39:03.968244
Tunis,5814938565,stop_position,الانطلاقة,36.8392008,10.116996,,,2026-02-15T13:39:03.968244
Tunis,5814938576,stop_position,Ettadhamen,36.835723,10.1176344,,,2026-02-15T13:39:03.968244
Tunis,5814938595,stop_position,العمران الأعلى,36.8305919,10.1240062,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5814938596,stop_position,العمران الأعلى,36.8305524,10.1239832,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5814938605,stop_position,التحرير,36.8290593,10.1286569,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5814938606,station,التحرير,36.8290786,10.1286636,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5814938633,stop_position,الياسمين,36.8258131,10.1345672,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5814938651,stop_position,14 يناير 2011,36.8228394,10.1399866,,,2026-02-15T13:39:03.968244
Tunis,5814938955,station,14 يناير 2011,36.8228587,10.1399718,,,2026-02-15T13:39:03.968244
Tunis,5814938966,stop_position,حرم الجامعة,36.826002,10.1440112,,,2026-02-15T13:39:03.968244
Tunis,5814938967,station,حرم الجامعة,36.8260149,10.1439911,,,2026-02-15T13:39:03.968244
Tunis,5814938990,stop_position,الرمانة,36.8235254,10.1508656,شركة النقل بتونس,,2026-02-15T13:39:03.968244
Tunis,5815161181,station,ابن خلدون,36.8307338,10.1341622,,,2026-02-15T13:39:03.968244
Tunis,5815161183,stop_position,ابن خلدون,36.8307456,10.134142,,,2026-02-15T13:39:03.968244
Tunis,5815305342,station,الشباب,36.8333222,10.1828017,,,2026-02-15T13:39:03.968244
Tunis,5815305343,station,الحي الرياضي,36.8385103,10.1819614,,,2026-02-15T13:39:03.968244
Tunis,5815305346,station,10 ديسمبر 1984,36.8442536,10.1840392,,,2026-02-15T13:39:03.968244
Tunis,5815305349,station,الاستقلال,36.8543919,10.195916,,,2026-02-15T13:39:03.968244
Tunis,5815305352,station,أريانة,36.8597606,10.1974786,,,2026-02-15T13:39:03.968244
Tunis,6004913344,,"Arrêt bus 56 , 72",36.8326145,10.0886652,,,2026-02-15T13:39:03.968244
Tunis,6177475000,platform,محطة الرحلات البحرية - حلق الوادي,36.8123524,10.2924953,,,2026-02-15T13:39:03.968244
Tunis,6234568190,platform,SNT 635,36.8477843,10.2171568,,,2026-02-15T13:39:03.968244
