etat_score,etat_prob_renove,standing_score,standing_prob_luxe
1,0.5745,3,0.3708
1,0.5425,3,0.3437
0,0.488,2,0.3182
1,0.6333,2,0.3469
1,0.5582,2,0.3415
1,0.5894,2,0.3349
1,0.6358,3,0.405
1,0.5635,3,0.3867
1,0.6081,3,0.3679
1,0.6038,3,0.3747
1,0.5753,3,0.3723
1,0.6272,2,0.3689
1,0.5012,3,0.3532
1,0.5377,2,0.3462
1,0.5351,2,0.3367
1,0.714,2,0.3417
1,0.5991,3,0.387
1,0.7277,2,0.3831
1,0.5184,3,0.3564
1,0.545,2,0.352
1,0.5391,3,0.3715
1,0.5967,3,0.3597
1,0.6147,2,0.3505
1,0.6554,2,0.3697
1,0.5537,2,0.348
1,0.7925,2,0.3814
1,0.515,2,0.3203
1,0.6699,2,0.3368
1,0.5916,3,0.3769
1,0.5524,3,0.3817
1,0.5503,3,0.3523
1,0.657,3,0.3667
1,0.6708,2,0.3675
1,0.5252,3,0.348
1,0.7067,3,0.3947
1,0.5962,3,0.3915
1,0.6829,2,0.3615
1,0.612,2,0.3394
1,0.5695,2,0.3451
1,0.5792,2,0.3546
1,0.6763,3,0.3848
1,0.6155,2,0.3438
1,0.6922,2,0.3653
1,0.6412,2,0.3554
1,0.6757,2,0.3538
0,0.4955,2,0.3309
1,0.7251,3,0.3818
1,0.5901,3,0.363
1,0.5029,2,0.3397
1,0.6016,2,0.3478
1,0.7326,2,0.3591
1,0.6626,2,0.3633
1,0.5244,3,0.349
1,0.7469,2,0.3784
1,0.543,2,0.3351
1,0.5472,2,0.3526
1,0.5646,3,0.3651
1,0.595,2,0.3438
1,0.6988,3,0.399
1,0.5368,3,0.3601
1,0.5029,2,0.3458
1,0.6561,2,0.3645
1,0.6236,2,0.3348
1,0.5792,2,0.3546
1,0.6406,2,0.3168
1,0.5408,3,0.3493
1,0.5763,2,0.3344
1,0.5229,3,0.3431
1,0.658,2,0.3681
1,0.5857,2,0.3539
1,0.5162,2,0.3335
1,0.5162,2,0.3335
1,0.5451,3,0.3761
1,0.6233,2,0.3547
1,0.706,2,0.3604
1,0.6771,2,0.3471
1,0.6738,2,0.3574
1,0.6089,2,0.3474
1,0.6932,3,0.3827
1,0.6545,2,0.3707
1,0.6288,3,0.3595
1,0.5587,2,0.3579
1,0.5973,3,0.381
1,0.6724,2,0.3776
1,0.5491,3,0.3593
1,0.7067,3,0.3947
1,0.5962,3,0.3915
1,0.6829,2,0.3615
1,0.612,2,0.3394
1,0.5695,2,0.3451
1,0.5792,2,0.3546
1,0.6763,3,0.3848
1,0.6155,2,0.3438
1,0.6922,2,0.3653
1,0.6412,2,0.3554
1,0.6757,2,0.3538
0,0.4955,2,0.3309
1,0.7251,3,0.3818
1,0.5901,3,0.363
1,0.5029,2,0.3397
1,0.6016,2,0.3478
1,0.7326,2,0.3591
1,0.6626,2,0.3633
1,0.5244,3,0.349
1,0.7469,2,0.3784
1,0.543,2,0.3351
1,0.5472,2,0.3526
1,0.5646,3,0.3651
1,0.595,2,0.3438
1,0.6988,3,0.399
1,0.5368,3,0.3601
1,0.5029,2,0.3458
1,0.6561,2,0.3645
1,0.6236,2,0.3348
1,0.5792,2,0.3546
1,0.6406,2,0.3168
1,0.5408,3,0.3493
1,0.5763,2,0.3344
1,0.5229,3,0.3431
1,0.658,2,0.3681
1,0.5857,2,0.3539
1,0.5162,2,0.3335
1,0.5162,2,0.3335
1,0.5451,3,0.3761
1,0.6233,2,0.3547
1,0.706,2,0.3604
1,0.6771,2,0.3471
1,0.6738,2,0.3574
1,0.6089,2,0.3474
1,0.6932,3,0.3827
1,0.6545,2,0.3707
1,0.6288,3,0.3595
1,0.5587,2,0.3579
1,0.5973,3,0.381
1,0.6724,2,0.3776
1,0.5491,3,0.3593
1,0.5245,3,0.3676
1,0.5388,2,0.3394
1,0.6492,2,0.3695
1,0.7733,2,0.4032
1,0.5792,2,0.3546
1,0.6616,2,0.3703
1,0.5183,2,0.3389
1,0.5415,2,0.3534
1,0.5786,3,0.3983
1,0.7326,2,0.3708
1,0.6064,2,0.3338
1,0.6376,2,0.355
1,0.7002,2,0.3616
1,0.6571,2,0.3615
1,0.6362,2,0.3534
1,0.5396,3,0.3409
1,0.5239,2,0.3535
1,0.5792,2,0.3546
1,0.6781,3,0.3736
1,0.5352,2,0.3286
1,0.5764,2,0.3533
1,0.5276,3,0.3655
1,0.602,3,0.4139
0,0.4752,1,0.321
1,0.6606,2,0.3648
1,0.6026,2,0.3504
1,0.5351,3,0.3876
0,0.4752,2,0.3185
1,0.6493,3,0.3912
0,0.496,2,0.338
1,0.6678,3,0.3665
1,0.5955,3,0.3742
1,0.59,3,0.3792
1,0.5792,2,0.3546
1,0.6443,2,0.3567
1,0.7419,3,0.387
1,0.6374,3,0.3619
1,0.607,3,0.3867
1,0.5866,3,0.3709
1,0.7256,3,0.4065
1,0.672,3,0.3731
1,0.6534,2,0.3245
1,0.6926,2,0.3549
1,0.5566,2,0.3401
1,0.6003,3,0.3484
1,0.7298,3,0.3822
1,0.6104,3,0.3802
1,0.793,3,0.4005
1,0.529,3,0.3617
1,0.559,3,0.3624
1,0.5869,2,0.3547
1,0.6065,2,0.335
1,0.5329,3,0.3565
1,0.6019,2,0.3255
1,0.6226,2,0.3453
1,0.7173,2,0.3749
1,0.6171,2,0.3741
1,0.5887,2,0.2959
1,0.7205,2,0.3712
1,0.6561,3,0.3675
1,0.5315,3,0.3812
1,0.76,2,0.3529
1,0.6308,2,0.3464
1,0.5388,2,0.3394
1,0.6009,2,0.3589
1,0.6597,2,0.348
1,0.6494,2,0.3544
1,0.6124,2,0.322
1,0.6983,3,0.3892
1,0.5785,2,0.324
1,0.6312,2,0.3633
1,0.5774,3,0.3656
1,0.5852,3,0.3867
0,0.4813,3,0.343
1,0.5792,2,0.3546
1,0.6578,3,0.3841
1,0.6061,3,0.3742
1,0.5347,2,0.3486
1,0.5255,3,0.3592
1,0.6109,2,0.3638
1,0.7459,2,0.3699
1,0.5537,2,0.3449
1,0.6569,3,0.3914
1,0.5716,2,0.3533
1,0.5696,2,0.3279
1,0.715,2,0.3603
1,0.6026,2,0.3576
1,0.5471,2,0.3419
1,0.5671,2,0.3411
1,0.6239,2,0.3621
1,0.5634,3,0.3488
1,0.6612,3,0.378
1,0.6397,2,0.3576
1,0.6096,3,0.3605
1,0.5258,2,0.3434
1,0.5356,2,0.3429
1,0.6282,2,0.3606
1,0.6316,2,0.3585
0,0.4828,2,0.3243
1,0.572,3,0.3625
1,0.5212,2,0.3211
1,0.641,2,0.3203
1,0.5792,2,0.3546
1,0.6429,3,0.3967
1,0.7186,2,0.354
1,0.7117,2,0.3719
1,0.6177,3,0.3661
1,0.5341,3,0.3454
1,0.5102,2,0.3356
1,0.5259,2,0.3499
0,0.4952,1,0.3387
1,0.5182,3,0.3661
1,0.5792,2,0.3546
1,0.5622,3,0.3864
1,0.5464,3,0.401
1,0.5854,3,0.3805
1,0.5249,2,0.3363
1,0.6041,3,0.373
1,0.5119,2,0.3385
1,0.6646,2,0.3559
1,0.5525,2,0.3598
1,0.5313,3,0.3526
1,0.5007,3,0.3432
1,0.6979,2,0.3621
1,0.7356,2,0.3373
1,0.5693,2,0.3399
1,0.7157,2,0.3588
1,0.5119,1,0.3426
1,0.5574,3,0.3616
1,0.5254,3,0.3578
1,0.5792,2,0.3546
1,0.6352,2,0.3623
1,0.6524,2,0.3341
1,0.5932,2,0.3423
1,0.6082,2,0.3122
1,0.6692,2,0.3298
1,0.5296,3,0.3542
1,0.6691,2,0.3816
1,0.7646,2,0.3882
1,0.5658,3,0.3586
1,0.6199,3,0.3967
1,0.6939,2,0.3206
1,0.5792,2,0.3546
1,0.6568,2,0.3552
1,0.6262,2,0.3413
1,0.649,2,0.3655
1,0.7125,3,0.3987
1,0.679,3,0.3761
1,0.7151,3,0.397
1,0.6019,3,0.3858
1,0.5792,2,0.3546
1,0.6131,2,0.334
1,0.6418,2,0.3495
1,0.5684,3,0.3669
1,0.6801,2,0.3713
1,0.5402,3,0.3836
1,0.6765,2,0.352
1,0.6338,3,0.385
0,0.4778,2,0.329
1,0.6668,3,0.3767
1,0.5792,2,0.3546
1,0.6264,3,0.3684
1,0.6496,2,0.356
1,0.6303,2,0.3564
1,0.5792,2,0.3546
1,0.5792,2,0.3546
1,0.5958,3,0.3919
0,0.49,2,0.3468
1,0.6314,3,0.3762
1,0.6752,3,0.3751
1,0.5792,2,0.3546
1,0.5987,2,0.3588
1,0.6971,2,0.3495
1,0.5792,2,0.3546
1,0.5792,2,0.3546
1,0.5115,2,0.35
1,0.5142,3,0.3597
1,0.6463,2,0.3699
1,0.5792,2,0.3546
1,0.6471,3,0.3653
0,0.4979,3,0.3462
1,0.5393,2,0.3174
1,0.689,2,0.3293
1,0.5183,1,0.3173
1,0.6054,2,0.3521
1,0.5844,3,0.3554
0,0.489,2,0.3098
1,0.5517,2,0.3308
1,0.5001,3,0.3453
1,0.5162,2,0.3335
1,0.6307,3,0.3953
1,0.6106,3,0.3674
1,0.6376,2,0.3764
1,0.6102,2,0.3499
1,0.6321,2,0.3371
1,0.6057,3,0.3737
1,0.5624,2,0.3506
0,0.49,1,0.3328
1,0.5792,2,0.3546
1,0.5009,2,0.3334
1,0.6501,3,0.3728
1,0.6351,2,0.344
1,0.6142,2,0.3425
1,0.5792,2,0.3546
1,0.6098,2,0.3378
1,0.6738,2,0.3527
1,0.6913,3,0.3987
1,0.6625,2,0.3643
1,0.6131,2,0.3334
1,0.5802,2,0.3489
1,0.6309,3,0.372
1,0.6302,2,0.3484
1,0.6302,2,0.3484
1,0.5626,2,0.3587
1,0.6629,3,0.4019
1,0.5295,3,0.3557
1,0.6644,2,0.3562
1,0.6212,2,0.3516
1,0.591,2,0.3451
1,0.5974,3,0.4286
1,0.6913,3,0.3987
1,0.5521,3,0.3851
1,0.7097,3,0.3832
1,0.6528,3,0.3909
1,0.5562,2,0.3606
1,0.5684,3,0.3673
0,0.4871,1,0.3286
1,0.5792,2,0.3546
1,0.593,2,0.3321
1,0.5622,2,0.3418
1,0.5393,3,0.3501
1,0.6919,2,0.3487
1,0.5684,3,0.3654
0,0.4924,3,0.358
0,0.4871,2,0.34
1,0.5795,3,0.3628
1,0.6982,3,0.3973
1,0.5792,2,0.3546
1,0.5256,2,0.3371
1,0.5561,3,0.3525
1,0.5755,3,0.3848
1,0.7287,2,0.3735
1,0.5629,2,0.3337
1,0.662,2,0.3518
1,0.5251,2,0.3315
1,0.6942,2,0.3615
1,0.5572,2,0.3285
1,0.5385,2,0.3388
1,0.5998,3,0.3723
1,0.5627,2,0.3242
1,0.6961,3,0.3744
0,0.498,3,0.3678
1,0.5806,2,0.3319
1,0.6661,2,0.3306
1,0.5616,3,0.3951
1,0.5923,2,0.3241
1,0.653,3,0.3647
1,0.698,2,0.3545
1,0.5501,2,0.3263
1,0.5958,2,0.3823
1,0.5341,3,0.3531
1,0.6496,2,0.3569
0,0.4776,2,0.3286
1,0.7614,2,0.3863
1,0.5909,3,0.3678
1,0.6426,3,0.3866
1,0.556,2,0.3545
1,0.6702,2,0.3395
1,0.676,3,0.3647
1,0.5792,2,0.3546
1,0.5754,3,0.3767
1,0.6197,2,0.3592
1,0.6224,2,0.3688
1,0.5792,2,0.3546
0,0.4912,2,0.3299
1,0.5099,2,0.3516
1,0.6859,2,0.3461
1,0.5541,3,0.3619
1,0.5792,2,0.3546
0,0.4848,1,0.327
1,0.5121,2,0.3111
1,0.6784,2,0.3307
1,0.6063,3,0.3745
1,0.66,2,0.3489
1,0.6,3,0.364
1,0.7036,2,0.3362
1,0.6478,3,0.3788
1,0.5792,2,0.3546
1,0.68,2,0.3397
1,0.6383,3,0.3813
1,0.566,2,0.3383
0,0.4998,2,0.324
1,0.6091,2,0.3705
1,0.5206,3,0.3524
1,0.544,3,0.3436
1,0.5295,3,0.3685
1,0.5885,2,0.3397
1,0.5957,2,0.3284
1,0.6578,2,0.3345
1,0.5437,2,0.3378
1,0.5949,3,0.3546
1,0.6931,3,0.3855
1,0.6042,2,0.3144
1,0.6548,3,0.3899
1,0.6071,2,0.3547
1,0.597,3,0.3504
1,0.7091,3,0.4046
1,0.5279,3,0.3703
1,0.5667,2,0.3461
1,0.6494,2,0.367
1,0.5563,3,0.3611
1,0.5792,2,0.3546
1,0.6685,3,0.367
1,0.5657,3,0.3712
1,0.5534,2,0.3402
1,0.592,2,0.3574
1,0.6764,2,0.3429
1,0.6898,2,0.349
1,0.5754,2,0.3661
1,0.6361,2,0.3681
1,0.516,3,0.3712
1,0.631,2,0.353
1,0.6716,3,0.3781
1,0.6613,2,0.3521
1,0.7326,2,0.3708
1,0.597,3,0.3732
1,0.5792,2,0.3546
1,0.7492,2,0.3977
1,0.6691,2,0.3236
1,0.6189,2,0.3524
1,0.6858,3,0.3783
1,0.6732,2,0.3521
1,0.5807,3,0.3533
0,0.4854,2,0.3516
1,0.5226,3,0.3421
1,0.5776,2,0.3129
1,0.7002,3,0.4166
1,0.6851,2,0.3783
1,0.6751,2,0.3461
1,0.6725,3,0.3907
1,0.6332,2,0.3613
1,0.6687,3,0.39
1,0.5053,3,0.3533
1,0.6562,2,0.3626
1,0.6762,3,0.3792
1,0.6029,2,0.3364
1,0.5792,2,0.3546
1,0.6217,2,0.3594
1,0.5321,2,0.3313
1,0.6932,3,0.375
1,0.6149,2,0.3436
1,0.6227,3,0.3819
1,0.6611,2,0.3414
1,0.6921,2,0.3562
1,0.6007,2,0.3434
1,0.6493,3,0.3733
1,0.6557,2,0.3742
1,0.6595,3,0.3785
1,0.6411,3,0.3683
1,0.5735,3,0.3655
1,0.5557,3,0.3566
1,0.6357,2,0.3227
1,0.6091,2,0.3705
1,0.6982,2,0.378
1,0.5382,3,0.3359
1,0.5909,2,0.371
1,0.5792,2,0.3546
1,0.6904,2,0.3556
1,0.5251,3,0.3417
1,0.5477,3,0.3611
1,0.6936,2,0.3498
1,0.6378,2,0.3484
1,0.6891,2,0.3399
1,0.6444,3,0.3757
1,0.6492,2,0.3695
1,0.6288,2,0.349
1,0.6187,2,0.3413
1,0.6524,3,0.386
1,0.5742,2,0.332
1,0.6651,2,0.3653
1,0.6776,2,0.3823
1,0.6485,2,0.3384
1,0.6213,2,0.3428
1,0.5188,3,0.3505
1,0.5759,3,0.3856
1,0.7052,2,0.35
1,0.6154,2,0.3406
1,0.7253,2,0.363
1,0.6238,2,0.3304
0,0.4847,3,0.3498
1,0.6475,3,0.3849
1,0.6825,2,0.36
1,0.6628,3,0.3865
1,0.6042,3,0.3904
1,0.5558,2,0.3438
1,0.6631,2,0.3737
1,0.5362,3,0.3511
1,0.6014,2,0.3348
1,0.5751,2,0.3461
1,0.5127,2,0.3421
1,0.6358,2,0.3628
1,0.7098,2,0.3277
1,0.6672,2,0.3287
1,0.6209,2,0.3118
1,0.6165,2,0.3359
0,0.4985,3,0.3472
1,0.5733,3,0.3578
1,0.6269,3,0.3603
1,0.5791,2,0.3352
1,0.6658,3,0.379
1,0.642,2,0.3434
1,0.6531,2,0.3475
1,0.6567,2,0.3509
1,0.7005,2,0.332
1,0.7163,3,0.3745
1,0.5408,2,0.3419
1,0.7261,2,0.3147
1,0.7643,3,0.4309
1,0.637,2,0.3783
1,0.5701,2,0.3649
1,0.6308,3,0.3506
1,0.6371,2,0.3359
1,0.6258,3,0.4093
1,0.5103,2,0.3316
0,0.4944,1,0.3379
1,0.7636,3,0.382
1,0.5054,2,0.3351
1,0.7727,2,0.3718
1,0.5509,2,0.3555
1,0.5288,2,0.3291
1,0.673,2,0.3787
1,0.518,2,0.345
1,0.5516,3,0.3576
1,0.5871,3,0.3652
0,0.4967,2,0.3401
1,0.6383,2,0.3382
1,0.5523,3,0.3545
1,0.5097,3,0.3547
1,0.5046,3,0.3509
1,0.6507,2,0.3617
1,0.6476,2,0.3495
1,0.6242,3,0.3748
1,0.647,2,0.3395
1,0.5258,3,0.3488
1,0.7387,2,0.3657
1,0.6463,2,0.344
1,0.5792,2,0.3546
1,0.5902,2,0.3276
1,0.5475,3,0.3655
1,0.6563,2,0.3714
1,0.5337,3,0.3706
1,0.527,2,0.3386
1,0.5128,2,0.3269
1,0.5347,3,0.367
1,0.63,3,0.3903
0,0.4799,2,0.3405
1,0.5234,3,0.3459
1,0.6391,2,0.3478
1,0.6486,2,0.3088
1,0.6566,2,0.3485
1,0.648,2,0.3635
1,0.671,2,0.3825
1,0.6082,2,0.3505
1,0.5453,2,0.3302
1,0.6058,2,0.3286
1,0.5451,2,0.3434
1,0.6879,2,0.3319
1,0.6178,3,0.371
1,0.7159,2,0.3736
1,0.6996,2,0.3533
1,0.5929,2,0.3472
1,0.6159,2,0.3587
1,0.6754,2,0.3502
1,0.6014,2,0.3348
1,0.6247,2,0.362
1,0.673,2,0.3787
1,0.5834,2,0.334
1,0.5599,3,0.3651
1,0.5354,2,0.3394
1,0.5269,1,0.3386
1,0.6526,2,0.3366
1,0.5124,3,0.3564
1,0.574,2,0.342
1,0.677,2,0.338
1,0.6743,2,0.3764
1,0.5602,3,0.3693
1,0.6747,2,0.3542
1,0.5584,2,0.3481
1,0.6964,2,0.3578
1,0.6645,2,0.3526
1,0.5848,2,0.3478
1,0.7004,2,0.3446
1,0.6914,2,0.3598
1,0.5703,2,0.3289
1,0.6338,2,0.3565
1,0.5643,2,0.3585
1,0.6804,2,0.3334
1,0.504,3,0.3435
1,0.504,3,0.3435
1,0.7053,2,0.3647
1,0.6246,2,0.3594
1,0.5964,3,0.3754
1,0.6088,2,0.3433
1,0.6534,2,0.3522
1,0.6375,2,0.3453
1,0.6887,2,0.357
0,0.4963,3,0.3578
1,0.6442,2,0.3507
1,0.5371,2,0.3345
1,0.5926,3,0.3781
0,0.4841,1,0.3366
1,0.6953,3,0.3748
1,0.6563,3,0.3762
1,0.6745,2,0.3461
1,0.6892,3,0.3808
1,0.6387,2,0.357
1,0.5333,3,0.3502
1,0.6468,2,0.354
1,0.576,2,0.3518
1,0.6829,2,0.3449
0,0.4983,3,0.3379
1,0.5815,3,0.3727
1,0.5815,3,0.3727
1,0.6976,3,0.3866
1,0.5949,3,0.3861
1,0.5481,2,0.3531
1,0.5481,2,0.3531
1,0.5194,3,0.3649
1,0.6897,2,0.359
1,0.5635,3,0.3547
1,0.6119,2,0.3359
1,0.5419,2,0.3385
1,0.6738,2,0.3712
1,0.5517,2,0.3361
1,0.6162,2,0.3559
1,0.5827,2,0.3476
1,0.6819,2,0.3673
1,0.6753,2,0.3613
1,0.7273,2,0.3601
1,0.5102,2,0.3516
1,0.5785,2,0.3448
1,0.6735,3,0.3641
1,0.5945,2,0.3595
1,0.6507,2,0.3315
1,0.6886,2,0.3482
1,0.5839,2,0.354
1,0.5843,3,0.3611
1,0.7027,3,0.4146
1,0.6159,2,0.3382
1,0.6678,2,0.3452
1,0.5946,3,0.3619
1,0.7129,3,0.3977
1,0.5744,2,0.3735
1,0.6887,2,0.3686
1,0.5976,2,0.3492
1,0.6567,2,0.3592
1,0.6872,2,0.3577
1,0.5403,3,0.3683
1,0.6633,2,0.3636
1,0.5114,3,0.3506
1,0.6471,2,0.3531
1,0.6924,2,0.3806
1,0.5748,2,0.3336
1,0.6666,2,0.3586
1,0.615,2,0.3651
1,0.6458,3,0.363
1,0.6295,2,0.3687
1,0.6761,2,0.3728
1,0.5613,3,0.3649
1,0.5017,2,0.3383
1,0.519,2,0.3473
1,0.6023,2,0.3436
1,0.6595,2,0.3582
1,0.5418,3,0.3511
1,0.6205,3,0.3685
1,0.5371,2,0.3384
1,0.6675,2,0.3614
1,0.5319,2,0.3466
1,0.5698,3,0.3587
1,0.6055,2,0.3525
1,0.7058,2,0.3305
1,0.6757,2,0.3445
1,0.5792,2,0.3546
1,0.6906,2,0.3361
1,0.6551,2,0.3616
1,0.6461,3,0.3532
1,0.6658,2,0.3613
1,0.5792,2,0.3546
1,0.6502,3,0.3651
1,0.6617,2,0.3502
1,0.6995,2,0.337
1,0.6141,2,0.3203
1,0.6118,3,0.3727
1,0.7239,2,0.3523
1,0.7022,2,0.3618
1,0.6571,2,0.349
1,0.5089,1,0.3191
1,0.5983,3,0.3734
1,0.5792,2,0.3546
1,0.5719,2,0.3297
1,0.6129,2,0.3389
1,0.6959,2,0.3659
1,0.603,2,0.3548
1,0.6913,3,0.3757
1,0.6624,2,0.353
1,0.6735,3,0.3573
1,0.5672,2,0.3572
1,0.6109,3,0.3671
0,0.4981,3,0.3636
1,0.5582,3,0.3668
1,0.6457,2,0.3351
1,0.5798,3,0.3837
1,0.6144,2,0.3401
1,0.7027,2,0.364
1,0.6557,2,0.3742
1,0.6493,2,0.3333
0,0.497,3,0.3607
1,0.6404,2,0.3587
1,0.5828,2,0.365
1,0.6027,2,0.3541
1,0.6407,2,0.3295
1,0.6947,2,0.3626
1,0.5141,3,0.3411
1,0.5029,3,0.3646
1,0.6145,2,0.3496
1,0.6755,2,0.3608
1,0.7033,2,0.3467
1,0.5526,3,0.3559
1,0.5792,3,0.3716
1,0.6083,2,0.3262
1,0.6842,2,0.3426
1,0.7184,2,0.3632
1,0.675,2,0.3553
1,0.5194,3,0.3469
1,0.6555,2,0.3297
1,0.5435,3,0.3753
1,0.697,2,0.3621
1,0.6709,2,0.365
1,0.7007,3,0.3748
1,0.7323,2,0.3952
1,0.6448,2,0.3529
1,0.7246,2,0.3596
1,0.5172,3,0.3384
1,0.5772,3,0.3773
1,0.6319,3,0.3706
1,0.6529,2,0.3384
1,0.6192,2,0.3484
1,0.6376,3,0.3896
1,0.5947,3,0.3729
0,0.4886,3,0.3423
1,0.7446,2,0.3685
0,0.4833,1,0.3185
1,0.6146,2,0.3381
1,0.5114,2,0.3342
1,0.5767,3,0.3747
1,0.5405,2,0.3412
1,0.628,3,0.3654
1,0.5691,2,0.3287
1,0.6652,2,0.3682
1,0.6361,2,0.3756
1,0.6192,3,0.3665
1,0.541,2,0.3354
1,0.6305,2,0.3304
1,0.5551,2,0.3368
1,0.6232,2,0.3433
1,0.6355,2,0.3505
1,0.6209,3,0.3615
1,0.7019,3,0.3796
1,0.669,2,0.3317
0,0.4889,2,0.3238
1,0.6668,2,0.3679
1,0.5217,3,0.3491
1,0.6457,2,0.3402
0,0.4884,1,0.3095
1,0.6263,2,0.3232
1,0.5082,2,0.3263
1,0.5744,3,0.3739
1,0.6428,2,0.3608
1,0.5883,3,0.3825
1,0.6661,3,0.387
1,0.568,2,0.3352
1,0.6373,2,0.3548
1,0.6177,3,0.38
1,0.7128,2,0.3765
1,0.539,3,0.3502
1,0.6704,2,0.3346
1,0.5825,3,0.3643
1,0.6359,2,0.332
1,0.7038,3,0.3957
1,0.6629,2,0.3609
1,0.6683,3,0.3892
1,0.5042,2,0.3242
1,0.5511,2,0.3231
1,0.6418,3,0.3841
1,0.6049,3,0.3693
1,0.6612,2,0.3756
1,0.6463,2,0.3667
1,0.6655,2,0.332
1,0.6348,3,0.3977
1,0.6581,2,0.3662
1,0.7623,3,0.4025
0,0.483,1,0.3271
1,0.5182,3,0.3618
1,0.6268,2,0.3583
1,0.5394,2,0.3483
1,0.6264,2,0.3419
1,0.5229,2,0.3255
1,0.7492,2,0.3977
1,0.5443,2,0.3509
1,0.5165,2,0.3363
0,0.4976,3,0.344
1,0.5359,3,0.3547
1,0.651,2,0.3702
1,0.5594,2,0.3587
1,0.5043,2,0.3321
1,0.6549,3,0.3761
1,0.6374,3,0.3535
0,0.496,3,0.3484
1,0.5384,2,0.3487
1,0.6395,2,0.3765
1,0.5517,3,0.3754
1,0.612,2,0.3466
1,0.5709,2,0.3342
1,0.6327,2,0.3485
1,0.6707,2,0.3539
1,0.685,2,0.3442
1,0.6674,2,0.331
1,0.6052,3,0.3742
1,0.5101,3,0.3686
1,0.6444,3,0.3691
1,0.527,2,0.3298
1,0.547,2,0.3352
1,0.5803,2,0.3575
1,0.5897,2,0.3481
1,0.7637,2,0.3802
1,0.5464,3,0.3561
1,0.5083,2,0.3379
1,0.6369,3,0.3495
1,0.5489,3,0.367
1,0.685,2,0.3442
1,0.5253,2,0.3498
1,0.6114,2,0.3686
0,0.499,3,0.337
1,0.6386,2,0.383
1,0.5092,3,0.3717
1,0.6114,2,0.3686
1,0.5792,2,0.3546
1,0.5171,3,0.3578
1,0.6876,2,0.3493
1,0.5935,2,0.3568
1,0.6156,3,0.3555
1,0.5447,3,0.3576
1,0.673,3,0.4132
1,0.5817,2,0.346
1,0.5276,2,0.3222
1,0.612,2,0.3394
1,0.7079,3,0.393
1,0.601,3,0.3881
1,0.6429,2,0.3729
1,0.5831,2,0.3273
1,0.6572,2,0.3672
1,0.6611,2,0.3404
1,0.6022,3,0.3646
1,0.65,2,0.3554
1,0.5967,2,0.3551
1,0.5531,3,0.3568
1,0.7015,3,0.3668
1,0.5492,2,0.3432
1,0.5843,2,0.3483
1,0.5966,3,0.3623
1,0.66,2,0.3584
1,0.5955,3,0.3698
1,0.6718,2,0.3437
1,0.694,2,0.3595
1,0.5885,2,0.3541
1,0.6138,2,0.3535
1,0.617,2,0.3633
1,0.6775,2,0.3558
1,0.6522,2,0.3494
1,0.5522,3,0.3631
1,0.5643,2,0.3328
1,0.7595,3,0.3881
1,0.5874,2,0.3352
1,0.6511,2,0.3606
1,0.629,2,0.3516
0,0.4912,3,0.3558
1,0.6041,2,0.3508
1,0.6083,2,0.3564
1,0.5531,2,0.3474
1,0.6248,2,0.3549
1,0.6359,2,0.363
1,0.6583,3,0.3919
1,0.6043,2,0.3589
1,0.7415,3,0.3777
1,0.6302,2,0.3697
1,0.7054,2,0.3596
1,0.6616,2,0.3289
1,0.6583,2,0.3497
1,0.6459,3,0.3799
1,0.5008,1,0.3253
1,0.6809,2,0.376
1,0.6154,2,0.3551
1,0.5027,2,0.346
1,0.7046,3,0.3809
1,0.6608,3,0.3751
1,0.6374,2,0.3454
1,0.5021,3,0.3458
0,0.4992,3,0.3462
1,0.6499,2,0.3483
1,0.6918,2,0.3453
1,0.6674,2,0.331
1,0.6276,2,0.3537
1,0.6316,2,0.3585
1,0.5039,3,0.354
0,0.4924,3,0.3496
1,0.6045,2,0.3361
1,0.546,2,0.3381
0,0.4883,2,0.3294
1,0.6555,2,0.3415
1,0.7108,2,0.3573
1,0.6862,2,0.3674
1,0.6313,3,0.3801
1,0.6674,2,0.331
1,0.5887,2,0.3304
1,0.6738,2,0.3347
1,0.6519,2,0.3712
1,0.5609,2,0.3403
1,0.6159,2,0.3356
1,0.6429,2,0.3438
1,0.5792,2,0.3546
1,0.5667,3,0.3521
1,0.7136,3,0.3832
1,0.6645,3,0.3828
1,0.624,3,0.3959
1,0.602,2,0.357
1,0.6436,2,0.3457
1,0.5564,2,0.3416
1,0.6036,2,0.3295
1,0.6179,2,0.3532
1,0.6203,2,0.3733
1,0.601,2,0.3534
1,0.6125,3,0.3746
0,0.4855,2,0.3368
1,0.5418,3,0.3689
1,0.6022,2,0.3392
1,0.5792,2,0.3546
1,0.6308,2,0.3302
1,0.6131,2,0.3623
1,0.6546,2,0.3753
1,0.6242,3,0.3628
1,0.6567,3,0.3683
1,0.5874,2,0.3594
1,0.5709,3,0.3957
1,0.5988,2,0.3678
1,0.5875,3,0.3579
1,0.6174,2,0.3565
1,0.5958,2,0.3425
1,0.6121,2,0.3529
1,0.5268,3,0.3535
1,0.6001,3,0.3803
1,0.602,2,0.3552
1,0.5846,2,0.3291
1,0.5225,3,0.3539
1,0.5216,2,0.3423
1,0.6837,2,0.3295
1,0.6033,2,0.3288
1,0.6748,2,0.3692
1,0.5435,2,0.3343
1,0.5706,3,0.3766
1,0.7238,3,0.3479
1,0.6058,2,0.3417
1,0.6523,3,0.3611
1,0.5396,3,0.3571
1,0.5792,2,0.3546
1,0.7623,3,0.4025
