gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,prix,image_url
20,0.3333,35.8604,10.5953,120.0,3.0,2.0,0.5,0.3642,2.0,150620.48,0.2814,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/198/871F/h/Picture-86165755-1-watermark_80850758.avif
23,0.8148,36.8769,10.3247,180.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3517,4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2900.0,https://www.mubawab-media.com/ad/8/220/219F/h/thumb_1167307_property_xlarge_81071808.avif
23,0.7037,36.8528,10.3247,80.0,3.0,2.0,0.5,0.5388,2.0,2562.03,0.3102,4,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,3500.0,https://www.mubawab-media.com/ad/8/224/820F/h/1_81122331.avif
23,0.8148,36.8769,10.3247,180.0,4.0,2.0,0.5,0.8015,2.0,2562.03,0.2872,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/235/555F/h/thumb_1150976_property_large_81237118.avif
23,0.7037,36.8528,10.3247,100.0,3.0,3.0,0.5,0.5388,2.0,2562.03,0.3128,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/235/551F/h/thumb_1170105_property_large_81237031.avif
16,0.3333,36.4561,10.7376,55.0,2.0,1.0,0.5,0.4454,2.0,154974.0,0.3176,4,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/235/392F/h/smcLPDh7GVn78GCV-thumb_81235259.avif
1,0.3889,36.8665,10.1647,65.0,1.0,1.0,0.5,0.5305,2.0,43985.0,0.2762,4,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/235/388F/h/IMG_0837_81235214.avif
23,0.8148,36.8769,10.3247,80.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2884,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/235/256F/h/WhatsApp%20Image%202025-10-15%20at%2011.26.24_81233980.avif
16,0.3611,36.4561,10.7376,120.0,3.0,2.0,0.5,0.4552,2.0,154974.0,0.2738,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/235/162F/h/3ab3dbdf-a7ac-435f-b4cd-0620f3ae6641_81232956.avif
23,0.7037,36.819,10.1658,100.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3301,4,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/235/097F/h/1000266795_81232401.avif
23,0.8148,36.8769,10.3247,120.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3234,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/235/096F/h/thumb_515916_property_xlarge_81232376.avif
20,0.3333,35.8604,10.5953,110.0,3.0,3.0,0.5,0.3642,2.0,150620.48,0.316,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1600.0,https://www.mubawab-media.com/ad/8/234/942F/h/thumb_1185322_property_large_81230733.avif
23,0.8148,36.8769,10.3247,55.0,3.0,1.0,0.5,0.8015,2.0,2562.03,0.2782,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/196/114F/h/thumb_1141559_property_xlarge_80824921.avif
20,0.3333,35.8604,10.5953,75.0,2.0,2.0,0.5,0.3642,2.0,150620.48,0.316,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/234/621F/h/thumb_1184745_property_large_81227198.avif
16,0.3611,36.4561,10.7376,90.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.277,4,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/234/748F/h/5ca30a17-85ea-4fe7-9d3f-2d539af59f1b_81228573.avif
23,0.8148,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.277,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2200.0,https://www.mubawab-media.com/ad/8/234/476F/h/thumb_1184468_property_large_81225830.avif
20,0.2593,36.819,10.2358,100.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,3,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1000.0,nan
13,0.2963,36.8,10.1,40.0,1.0,1.0,0.5,0.2476,2.0,110184.0,0.316,4,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,650.0,https://www.mubawab-media.com/ad/8/228/755F/h/WhatsApp%20Image%202025-06-29%20%C3%A0%2011.58.06_f32b7744_81163684.avif
20,0.2593,35.8245,10.6346,80.0,2.0,1.0,0.5,0.2902,2.0,150620.48,0.3172,4,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,950.0,https://www.mubawab-media.com/ad/8/132/379F/h/WhatsApp%20Image%202025-04-25%20%C3%A0%2012.19.24_138661ed_80181208.avif
20,0.2593,35.8245,10.6346,90.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.314,4,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,950.0,https://www.mubawab-media.com/ad/8/112/006F/h/WhatsApp%20Image%202025-04-25%20%C3%A0%2017.10.08_898e450a_80160015.avif
20,0.3333,36.8,10.1,70.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.2976,4,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/228/522F/h/WhatsApp%20Image%202025-10-03%20%C3%A0%2015.00.15_54e72d10_81161312.avif
20,0.2593,35.8245,10.6346,100.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.2758,4,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,950.0,https://www.mubawab-media.com/ad/8/204/949F/h/WhatsApp%20Image%202025-08-26%20%C3%A0%2009.21.59_289d3ed2_80910731.avif
20,0.2593,35.8245,10.6346,120.0,3.0,2.0,0.5,0.2902,2.0,150620.48,0.2782,4,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,900.0,https://www.mubawab-media.com/ad/8/215/095F/h/WhatsApp%20Image%202025-09-11%20%C3%A0%2012.22.55_886bbf71_81017456.avif
23,0.8148,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.338,4,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,2900.0,https://www.mubawab-media.com/ad/8/234/463F/h/dc6e25ca-9b55-48af-ba7f-f129d93b7b18_81225740.avif
16,0.3611,36.4561,10.7376,65.0,2.0,1.0,0.5,0.4552,2.0,154974.0,0.279,4,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,900.0,https://www.mubawab-media.com/ad/8/234/431F/h/a6bcd115-e685-4d68-ab5c-c732fac61afc-1_81225537.avif
23,0.5926,36.844,10.192,75.0,4.0,2.0,0.5,0.3403,2.0,43985.0,0.3228,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1500.0,https://www.mubawab-media.com/ad/8/229/597F/h/IMG-20210621-WA0010_81172468.avif
23,0.2556,36.77,10.23,90.0,2.0,1.0,0.5,0.2779,2.0,2562.03,0.2774,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,990.0,https://www.mubawab-media.com/ad/8/234/377F/h/images_81225002.avif
16,0.3333,36.4561,10.7376,69.0,2.0,1.0,0.5,0.4454,2.0,154974.0,0.3168,4,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/230/490F/h/thumb_1174065_property_xlarge_81184772.avif
20,0.3333,35.8245,10.6346,220.0,1.0,1.0,0.5,0.517,2.0,150620.48,0.3156,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/234/023F/h/thumb_1183923_property_large_81220933.avif
23,0.8148,36.8769,10.3247,60.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3246,4,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2000.0,https://www.mubawab-media.com/ad/8/233/933F/h/thumb_1183856_property_large_81219947.avif
23,0.8148,36.8769,10.3247,220.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3237,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4800.0,https://www.mubawab-media.com/ad/8/233/858F/h/IMG_20251013_110934_81219124.avif
23,0.8148,36.8769,10.3247,60.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2836,4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1700.0,https://www.mubawab-media.com/ad/8/230/670F/h/1_81186594.avif
23,0.8148,36.8769,10.3247,180.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3404,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.mubawab-media.com/ad/8/202/959F/h/thumb_1149486_property_large_80891055.avif
20,0.4444,36.8,10.1,90.0,2.0,2.0,0.5,0.3244,2.0,110184.0,0.3148,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,750.0,https://www.mubawab-media.com/ad/8/233/723F/h/1_81217934.avif
23,0.7037,36.819,10.1658,67.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.2714,4,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1400.0,https://www.mubawab-media.com/ad/8/233/619F/h/Salon_81217168.avif
23,0.8148,36.8769,10.3247,120.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.3313,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6500.0,https://www.mubawab-media.com/ad/8/233/580F/h/thumb_1180528_property_large_81216760.avif
23,0.8148,36.8769,10.3247,135.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3289,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4000.0,https://www.mubawab-media.com/ad/7/974/535F/h/IMG_3100_78606557.avif
23,0.8148,36.8769,10.3247,100.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3371,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2200.0,https://www.mubawab-media.com/ad/8/230/871F/h/thumb_1180629_property_large_81188855.avif
23,0.7037,36.819,10.1658,110.0,6.0,4.0,0.5,0.5524,2.0,2562.03,0.3526,4,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,6000.0,https://www.mubawab-media.com/ad/8/227/919F/h/8a695e24-c06d-4fa5-926f-4211c37ecb9d_81154818.avif
1,0.3704,36.899,10.2358,135.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.2883,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/7/974/845F/h/IMG_7548_78609741.avif
20,0.3519,36.8,10.1,74.0,1.0,1.0,0.5,0.2689,2.0,110184.0,0.3104,4,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/233/035F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2831%29_81211626.avif
23,0.5926,36.844,10.192,28.0,1.0,1.0,0.5,0.3403,2.0,43985.0,0.2722,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,850.0,https://www.mubawab-media.com/ad/8/140/900F/h/c62824b5-2cad-4fef-8213-70acf13929b9_80258204.avif
20,0.3333,35.8604,10.5953,80.0,2.0,1.0,0.5,0.3642,2.0,150620.48,0.3577,4,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/216/668F/h/thumb_1162804_property_large_81033655.avif
20,0.3333,36.8,10.1,110.0,3.0,2.0,0.5,0.3807,2.0,110184.0,0.3585,4,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/223/107F/h/thumb_1170256_property_large_81103200.avif
23,0.8148,36.8769,10.3247,198.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3188,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2900.0,https://www.mubawab-media.com/ad/8/232/941F/h/WhatsApp%20Image%202025-10-10%20at%2017.46.39_81210725.avif
23,0.7037,36.819,10.1658,110.0,5.0,3.0,0.5,0.5524,2.0,2562.03,0.3313,4,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,4500.0,https://www.mubawab-media.com/ad/8/226/075F/h/938d28bd-43f2-43fc-b6bc-d39991bdbb7c_81134818.avif
23,0.7037,36.8528,10.3247,110.0,2.0,1.0,0.5,0.5388,2.0,2562.03,0.323,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2000.0,https://www.mubawab-media.com/ad/8/181/229F/h/1_80674752.avif
16,0.3611,36.4561,10.7376,70.0,1.0,1.0,0.5,0.4552,2.0,154974.0,0.3236,4,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1300.0,https://www.mubawab-media.com/ad/7/732/333F/h/IMG_8774_51204974.avif
23,0.7037,36.819,10.1658,160.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3281,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,2400.0,https://www.mubawab-media.com/ad/8/086/464F/h/IMG_3828_79724192.avif
23,0.8148,36.8769,10.3247,110.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/230/866F/h/IMG_8929_81188816.avif
23,0.8148,36.8769,10.3247,130.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.2884,4,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,2800.0,https://www.mubawab-media.com/ad/8/232/722F/h/WhatsApp%20Image%202zdq025-10-10%20at%2016.54.51_81208478.avif
23,0.463,36.8,10.1,80.0,3.0,3.0,0.5,0.3453,2.0,110184.0,0.3164,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,930.0,https://www.mubawab-media.com/ad/8/232/673F/h/1_81207996.avif
23,0.8148,36.8769,10.3247,70.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2884,4,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1600.0,https://www.mubawab-media.com/ad/8/232/667F/h/WhatsApp%20Image%20wdgfw2025-10-10%20at%2015.46.36_81207872.avif
1,0.3704,36.899,10.2358,135.0,3.0,2.0,0.5,0.4235,2.0,43985.0,0.3156,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/157/881F/h/f32cb16f-4206-43aa-adf6-e7ae4689fe7a_80437343.avif
20,0.3333,35.8245,10.6346,110.0,2.0,2.0,0.5,0.517,2.0,150620.48,0.3168,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,950.0,https://www.mubawab-media.com/ad/8/232/593F/h/thumb_982420_property_big_81207205.avif
20,0.2593,35.8245,10.6346,110.0,4.0,4.0,0.5,0.2902,2.0,150620.48,0.3416,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5700.0,https://www.mubawab-media.com/ad/8/232/574F/h/thumb_1178203_property_big_81206992.avif
20,0.3333,35.8604,10.5953,110.0,2.0,1.0,0.5,0.3642,2.0,150620.48,0.316,4,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,800.0,https://www.mubawab-media.com/ad/8/232/565F/h/thumb_878747_property_big_81206899.avif
1,0.3704,36.899,10.2358,75.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.2774,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.0,https://www.mubawab-media.com/ad/8/232/476F/h/thumb_659806_property_large_81205968.avif
23,0.8148,36.8769,10.3247,180.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.3254,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/090/129F/h/thumb_1011972_property_large_79751721.avif
23,0.8148,36.8769,10.3247,85.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3246,4,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,2300.0,https://www.mubawab-media.com/ad/8/232/446F/h/IMG-20251010-WA0129_81205694.avif
20,0.3333,36.8,10.1,69.0,2.0,1.0,0.5,0.3807,2.0,110184.0,0.2782,4,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1200.0,https://www.mubawab-media.com/ad/8/232/447F/h/Picture-7481908-3-watermark_81205686.avif
23,0.8148,36.8769,10.3247,75.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3148,4,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1600.0,https://www.mubawab-media.com/ad/8/232/370F/h/received_346212408354249_81204812.avif
16,0.3611,36.4561,10.7376,129.0,2.0,2.0,0.5,0.4552,2.0,154974.0,0.3152,4,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1900.0,https://www.mubawab-media.com/ad/8/229/566F/h/WhatsApp%20Image%202025-09-23%20at%2011.32.47_81194591.avif
1,0.3889,36.8665,10.1647,145.0,4.0,3.0,0.5,0.5305,2.0,43985.0,0.2766,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1400.0,https://www.mubawab-media.com/ad/8/229/552F/h/IMG_20250930_114258_81171972.avif
23,0.7037,36.819,10.1658,135.0,3.0,3.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/232/299F/h/thumb_1181766_property_xlarge_81204174.avif
23,0.8148,36.8769,10.3247,100.0,3.0,3.0,0.5,0.8015,2.0,2562.03,0.2896,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/232/122F/h/thumb_1182067_property_large_81202192.avif
23,0.8148,36.8769,10.3247,130.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.314,4,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/162/883F/h/IMG-20250617-WA0013_80488978.avif
23,0.1667,36.819,10.2358,75.0,3.0,2.0,0.5,0.517,2.0,43985.0,0.3168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,nan
23,0.8148,36.8769,10.3247,110.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.314,4,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2400.0,https://www.mubawab-media.com/ad/8/222/854F/h/52cc2a67-6202-425c-a026-1571a904bb11_81100680.avif
23,0.7037,36.819,10.1658,110.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3658,4,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2800.0,https://www.mubawab-media.com/ad/8/212/198F/h/06272775-5064-4595-92f7-abc1d2f47c5d_80986412.avif
23,0.8148,36.8769,10.3247,70.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3176,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500.0,https://www.mubawab-media.com/ad/8/227/980F/h/thumb_1176640_property_large_81155399.avif
23,0.8148,36.8769,10.3247,40.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/231/484F/h/47ee137f-5202-4c05-a503-4f1e9f371c4c_81195311.avif
20,0.3333,35.8245,10.6346,60.0,1.0,2.0,0.5,0.517,2.0,150620.48,0.3116,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,800.0,https://www.mubawab-media.com/ad/8/231/452F/h/2018-07-01-23-05-52-517_81195014.avif
23,0.8148,36.8769,10.3247,80.0,1.0,1.0,0.5,0.8015,2.0,2562.03,0.3414,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.mubawab-media.com/ad/8/231/451F/h/thumb_1181478_property_large_81194952.avif
16,0.3333,36.4561,10.7376,110.0,3.0,3.0,0.5,0.4454,2.0,154974.0,0.2714,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,850.0,https://www.mubawab-media.com/ad/8/231/363F/h/photo_00_81194012.avif
23,0.8148,36.8769,10.3247,110.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.2872,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/231/303F/h/WhatsApp%20Image%202025-08-27%20at%2015.42.40%20%281%29_81193361.avif
23,0.7037,36.819,10.1658,110.0,3.0,2.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/231/289F/h/66c85626-8577-4576-9bb0-1decdfc40550%20%281%29_81193290.avif
23,0.8148,36.8769,10.3247,75.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3128,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/153/878F/h/WhatsApp%20Image%202025-06-01%20at%209.31.47%20AM_80394768.avif
23,0.7037,36.819,10.1658,150.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3359,4,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,2500.0,https://www.mubawab-media.com/ad/8/231/186F/h/1_81192507.avif
23,0.8148,36.8769,10.3247,180.0,1.0,3.0,0.5,0.8015,2.0,2562.03,0.286,4,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,7000.0,https://www.mubawab-media.com/ad/8/039/610F/h/20230729_105505_80635141.avif
23,0.8148,36.8769,10.3247,80.0,1.0,2.0,0.5,0.8015,2.0,2562.03,0.3274,4,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3000.0,https://www.mubawab-media.com/ad/8/198/402F/h/1000098203_80846154.avif
23,0.7037,36.8528,10.3247,160.0,1.0,2.0,0.5,0.5388,2.0,2562.03,0.3104,4,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,4800.0,https://www.mubawab-media.com/ad/8/220/986F/h/IMG-20251008-WA0009_81192273.avif
1,0.3704,36.899,10.2358,80.0,2.0,1.0,0.5,0.4235,2.0,43985.0,0.3271,4,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1400.0,https://www.mubawab-media.com/ad/8/231/143F/h/WhatsApp%20Image%202025-10-08%20at%2012.59.58%20PM_81191864.avif
23,0.8148,36.8769,10.3247,58.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3144,4,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1000.0,https://www.mubawab-media.com/ad/8/231/130F/h/WhatsApp%20Image%202025-10-08%20at%2012.48.47%20PM%20%285%29_81191769.avif
23,0.7037,36.819,10.1658,60.0,2.0,1.0,0.5,0.5524,2.0,2562.03,0.3454,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2000.0,https://www.mubawab-media.com/ad/8/231/107F/h/thumb_1180059_property_large_81191528.avif
23,0.7037,36.819,10.1658,190.0,4.0,3.0,0.5,0.5524,2.0,2562.03,0.3379,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2300.0,https://www.mubawab-media.com/ad/8/231/094F/h/thumb_1179951_property_large_81191400.avif
23,0.8148,36.8769,10.3247,240.0,4.0,3.0,0.5,0.8015,2.0,2562.03,0.3152,4,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1900.0,https://www.mubawab-media.com/ad/8/231/068F/h/Unknown-23_81191193.avif
23,0.8148,36.8769,10.3247,60.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.3261,4,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1150.0,https://www.mubawab-media.com/ad/8/231/048F/h/557267591_2018038638972570_6556443417071948346_n_81190973.avif
23,0.8148,36.8769,10.3247,49.0,2.0,1.0,0.5,0.8015,2.0,2562.03,0.2802,3,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1400.0,https://www.mubawab-media.com/ad/8/150/468F/h/att.1YugrDP1P0BmXVLTwKRvrbr2SMbhao7mj1D70R76x10.dat_80351985.avif
23,0.7037,36.819,10.1658,110.0,5.0,3.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1950.0,https://www.mubawab-media.com/ad/8/230/994F/h/8fd6cce0-6694-44a0-8530-39529e423698_81190386.avif
23,0.8148,36.8769,10.3247,60.0,2.0,2.0,0.5,0.8015,2.0,2562.03,0.2766,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1100.0,https://www.mubawab-media.com/ad/8/230/976F/h/thumb_1178912_property_xlarge_81190141.avif
23,0.8148,36.8769,10.3247,170.0,5.0,3.0,0.5,0.8015,2.0,2562.03,0.2848,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1450.0,https://www.mubawab-media.com/ad/8/203/867F/h/IMG_6610_81279945.avif
23,0.7037,36.819,10.1658,67.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3407,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1200.0,https://www.mubawab-media.com/ad/7/754/873F/h/thumb_644019_property_xlarge_70216288.avif
1,0.3889,36.8665,10.1647,120.0,3.0,2.0,0.5,0.5305,2.0,43985.0,0.2754,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1650.0,https://www.mubawab-media.com/ad/8/230/395F/h/1000045146_81183949.avif
23,0.7037,36.819,10.1658,65.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3313,4,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1700.0,https://www.mubawab-media.com/ad/8/042/401F/h/24a85432-9f2a-440e-9029-8734656e5994_81183963.avif
23,0.7037,36.819,10.1658,80.0,1.0,1.0,0.5,0.5524,2.0,2562.03,0.3614,4,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1800.0,https://www.mubawab-media.com/ad/8/219/311F/h/2_81062388.avif
23,0.537,36.819,10.1658,100.0,3.0,2.0,0.5,0.6863,2.0,2562.03,0.2754,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.0,https://www.mubawab-media.com/ad/8/230/003F/h/photo%20appartement%20Tunis%20av%20carthage_81180308.avif
1,0.3704,36.899,10.2358,47.0,1.0,1.0,0.5,0.4235,2.0,43985.0,0.3172,4,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1150.0,https://www.mubawab-media.com/ad/8/195/803F/h/1_80821875.avif
