id_annonce,url,titre,prix,prix_tnd,ville,quartier,gouvernorat,surface_m2,nb_pieces,nb_chambres,nb_sdb,capacite,nuits_min,equipements,image_url,categorie,type_bien,source,titre_detail,agence,agence_url,images,nb_images,telephones
8273387,https://www.mubawab.tn/fr/a/8273387/un-tr%C3%A9s-bel-appartement-s1-neuf-%C3%A0-choutrana-3,Un trés bel Appartement S1 neuf à Choutrana 3,1 200 TND,1200,La Soukra,Aéroport Tunis Carthage,Ariana,57,2,1,1,,,Garage | Chauffage central,https://www.mubawab-media.com/ad/8/273/387F/h/thumb_1228297_property_large_81644677.avif,location,Appartement,Mubawab.tn,Un trés bel Appartement S1 neuf à Choutrana 3,,https://www.mubawab.tn/fr/b/8217/premier-declic,https://www.mubawab-media.com/ad/8/273/387F/h/thumb_1228297_property_large_81644677.avif | https://www.mubawab-media.com/ad/8/273/387F/h/thumb_1228298_property_large_81644678.avif | https://www.mubawab-media.com/ad/8/273/387F/h/thumb_1228299_property_large_81644679.avif | https://www.mubawab-media.com/ad/8/273/387F/h/thumb_1228300_property_large_81644680.avif,4.0,
8287397,https://www.mubawab.tn/fr/a/8287397/appartement-s3-%C3%A0-ain-zaghouan-nord,Appartement S3 à Ain Zaghouan Nord,2 500 TND,2500,Le Kram,Les Jardins de Carthage,Tunis,,4,3,,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Double vitrage | Porte blindée | Cuisine équipée,https://www.mubawab-media.com/ad/8/287/397F/h/thumb_1240578_property_xlarge_81794982.avif,location,Appartement,Mubawab.tn,Appartement S3 à Ain Zaghouan Nord,,https://www.mubawab.tn/fr/b/13486/seven-real-estate,https://www.mubawab-media.com/ad/8/287/397F/h/thumb_1240578_property_xlarge_81794982.avif | https://www.mubawab-media.com/ad/8/287/397F/h/thumb_1240571_property_xlarge_81794983.avif | https://www.mubawab-media.com/ad/8/287/397F/h/thumb_1240573_property_xlarge_81794984.avif | https://www.mubawab-media.com/ad/8/287/397F/h/thumb_1240577_property_xlarge_81794985.avif,4.0,
8285235,https://www.mubawab.tn/fr/a/8285235/appartement-s1-meubl%C3%A9-aux-jardins-de-carthage,Appartement s1 Meublé aux Jardins de Carthage,2 300 TND,2300,Le Kram,Les Jardins de Carthage,Tunis,50,2,1,1,,,Terrasse | Piscine | Concierge | Meublé | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV | Machine à laver | Micro-ondes | Internet,https://www.mubawab-media.com/ad/8/285/235F/h/thumb_1237969_property_xlarge_81772484.avif,location,Appartement,Mubawab.tn,Appartement s1 Meublé aux Jardins de Carthage,,https://www.mubawab.tn/fr/b/13486/seven-real-estate,https://www.mubawab-media.com/ad/8/285/235F/h/thumb_1237969_property_xlarge_81772484.avif | https://www.mubawab-media.com/ad/8/285/235F/h/thumb_1237963_property_xlarge_81772485.avif | https://www.mubawab-media.com/ad/8/285/235F/h/thumb_1237962_property_xlarge_81772486.avif | https://www.mubawab-media.com/ad/8/285/235F/h/thumb_1237964_property_xlarge_81772487.avif,4.0,
8287347,https://www.mubawab.tn/fr/a/8287347/%C3%A0-louer-%E2%80%93-bel-appartement-s1-spacieux-nouvelle-soukra,"À louer – Bel appartement S1 spacieux, Nouvelle Soukra",1 050 TND,1050,La Marsa,Aouina,Tunis,65,,1,1,,,Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Sécurité | Double vitrage | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/287/347F/h/photo_00_81794412.avif,location,Appartement,Mubawab.tn,"À louer – Bel appartement S1 spacieux, Nouvelle Soukra",,https://www.mubawab.tn/fr/b/14120/inoubli-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/287/347F/h/photo_00_81794412.avif | https://www.mubawab-media.com/ad/8/287/347F/h/photo_01_81794413.avif | https://www.mubawab-media.com/ad/8/287/347F/h/photo_02_81794414.avif | https://www.mubawab-media.com/ad/8/287/347F/h/photo_03_81794415.avif,4.0,
8202079,https://www.mubawab.tn/fr/a/8202079/a-louer-un-appartement-s3-au-lac-2,A louer un Appartement S3 au Lac 2,3 200 TND,3200,La Marsa,Les Berges Du Lac 2,Tunis,160,3,4,1,,,Terrasse | Garage | Climatisation | Chauffage central | Sécurité | Cuisine équipée,https://www.mubawab-media.com/ad/8/202/079F/h/thumb_1148527_property_large_80882217.avif,location,Appartement,Mubawab.tn,A louer un Appartement S3 au Lac 2,,https://www.mubawab.tn/fr/b/6558/le-carre9,https://www.mubawab-media.com/ad/8/202/079F/h/thumb_1148527_property_large_80882217.avif | https://www.mubawab-media.com/ad/8/202/079F/h/thumb_1148528_property_large_80882218.avif | https://www.mubawab-media.com/ad/8/202/079F/h/thumb_1148529_property_large_80882219.avif | https://www.mubawab-media.com/ad/8/202/079F/h/thumb_1148533_property_large_80882220.avif,4.0,
8119293,https://www.mubawab.tn/fr/a/8119293/s2-en-location,S2 en location,3 000 TND,3000,Le Kram,Les Jardins de Carthage,Tunis,130,,,,,,Terrasse | Garage | Meublé | Sécurité | Four,https://www.mubawab-media.com/ad/8/119/293F/h/gallery_80039814.avif,location,Appartement,Mubawab.tn,S2 en location,,https://www.mubawab.tn/fr/b/6572/tecnocasa-les-jardins-de-carthage,https://www.mubawab-media.com/ad/8/119/293F/h/gallery_80039814.avif | https://www.mubawab-media.com/ad/8/119/293F/h/gallery_80039815.avif | https://www.mubawab-media.com/ad/8/119/293F/h/gallery_80039816.avif | https://www.mubawab-media.com/ad/8/119/293F/h/gallery_80039817.avif,4.0,
8284654,https://www.mubawab.tn/fr/a/8284654/location-s1-%C3%A0-ain-zaghoun,Location s1 à Ain zaghoun,1 050 TND,1050,La Marsa,Aouina,Tunis,70,,1,1,,,Terrasse | Garage | Ascenseur | Façade extérieure | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/284/654F/h/photo_00_81766274.avif,location,Appartement,Mubawab.tn,Location s1 à Ain zaghoun,,https://www.mubawab.tn/fr/b/7595/immo-expert,https://www.mubawab-media.com/ad/8/284/654F/h/photo_00_81766274.avif | https://www.mubawab-media.com/ad/8/284/654F/h/photo_01_81766275.avif | https://www.mubawab-media.com/ad/8/284/654F/h/photo_02_81766276.avif | https://www.mubawab-media.com/ad/8/284/654F/h/photo_03_81766277.avif,4.0,
8285997,https://www.mubawab.tn/fr/a/8285997/appartement-s3-%C3%A0-louer-aux-jardins-de-carthage,Appartement S3 à louer aux Jardins de Carthage,3 500 TND,3500,Le Kram,Les Jardins de Carthage,Tunis,200,,3,,,,Jardin | Garage,https://www.mubawab-media.com/ad/8/285/997F/h/thumb_1237939_property_xlarge_81780352.avif,location,Appartement,Mubawab.tn,Appartement S3 à louer aux Jardins de Carthage,,https://www.mubawab.tn/fr/b/7897/newkey-les-jardins-de-carthage,https://www.mubawab-media.com/ad/8/285/997F/h/thumb_1237939_property_xlarge_81780352.avif | https://www.mubawab-media.com/ad/8/285/997F/h/thumb_1237904_property_xlarge_81780353.avif | https://www.mubawab-media.com/ad/8/285/997F/h/thumb_1237933_property_xlarge_81780354.avif | https://www.mubawab-media.com/ad/8/285/997F/h/thumb_1237926_property_xlarge_81780355.avif,4.0,
8286698,https://www.mubawab.tn/fr/a/8286698/appartement-%C3%A0-louer-en-s3-meubl%C3%A9,Appartement à louer en s3 meublé,3 600 TND,3600,La Marsa,Les Berges Du Lac 2,Tunis,160,4,3,,,,Terrasse | Garage | Ascenseur | Meublé | Façade extérieure | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV | Machine à laver | Micro-ondes | Internet,https://www.mubawab-media.com/ad/8/286/698F/h/1_81787795.avif,location,Appartement,Mubawab.tn,Appartement à louer en s3 meublé,,https://www.mubawab.tn/fr/b/14511/vinci-lac-2,https://www.mubawab-media.com/ad/8/286/698F/h/1_81787795.avif | https://www.mubawab-media.com/ad/8/286/698F/h/5_81787796.avif | https://www.mubawab-media.com/ad/8/286/698F/h/8_81787797.avif | https://www.mubawab-media.com/ad/8/286/698F/h/10_81787798.avif,4.0,
8290859,https://www.mubawab.tn/fr/a/8290859/appartement-en-s3-meubl%C3%A9-aux-berges-du-lac-2,Appartement en S3 meublé aux berges du Lac 2,3 700 TND,3700,La Marsa,Les Berges Du Lac 2,Tunis,160,4,3,,,,Terrasse | Garage | Ascenseur | Concierge | Meublé | Façade extérieure | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four | TV | Machine à laver | Micro-ondes | Internet,https://www.mubawab-media.com/ad/8/290/859F/h/13_81831371.avif,location,Appartement,Mubawab.tn,Appartement en S3 meublé aux berges du Lac 2,,https://www.mubawab.tn/fr/b/14511/vinci-lac-2,https://www.mubawab-media.com/ad/8/290/859F/h/13_81831371.avif | https://www.mubawab-media.com/ad/8/290/859F/h/14_81831372.avif | https://www.mubawab-media.com/ad/8/290/859F/h/2_81831373.avif | https://www.mubawab-media.com/ad/8/290/859F/h/10_81831374.avif,4.0,
8291925,https://www.mubawab.tn/fr/a/8291925/appartement-s2-meubl%C3%A9-lac-2,Appartement s2 meublé Lac 2,5 000 TND,5000,La Marsa,Les Berges Du Lac 2,Tunis,100,3,2,1,,,Terrasse | Garage | Ascenseur | Concierge | Meublé | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV | Machine à laver | Micro-ondes,https://www.mubawab-media.com/ad/8/291/925F/h/617547163_4140938702824892_2616205020130930939_n%20%281%29_81842406.avif,location,Appartement,Mubawab.tn,Appartement s2 meublé Lac 2,,https://www.mubawab.tn/fr/b/12427/gasmi-immo,https://www.mubawab-media.com/ad/8/291/925F/h/617547163_4140938702824892_2616205020130930939_n%20%281%29_81842406.avif | https://www.mubawab-media.com/ad/8/291/925F/h/617471489_1432090661958766_8148889066755783697_n_81842409.avif | https://www.mubawab-media.com/ad/8/291/925F/h/617547163_4140938702824892_2616205020130930939_n_81842410.avif | https://www.mubawab-media.com/ad/8/291/925F/h/616385964_33558591260451373_6865225057978897985_n_81842411.avif,4.0,
8283764,https://www.mubawab.tn/fr/a/8283764/a-louer-appartement-s4-aux-jardins-de-carthage,A louer: Appartement S4 aux Jardins de Carthage,2 800 TND,2800,Le Kram,Les Jardins de Carthage,Tunis,180,5,4,,,,Terrasse | Garage | Ascenseur | Concierge | Salon européen | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/283/764F/h/Kv5tC9QSZKc3V4iU-thumb_81757320.avif,location,Appartement,Mubawab.tn,A louer: Appartement S4 aux Jardins de Carthage,,https://www.mubawab.tn/fr/b/9084/century-21-invest,https://www.mubawab-media.com/ad/8/283/764F/h/Kv5tC9QSZKc3V4iU-thumb_81757320.avif | https://www.mubawab-media.com/ad/8/283/764F/h/R44lL9YR9RbQxICd-thumb_81757321.avif | https://www.mubawab-media.com/ad/8/283/764F/h/nPeLzfrsckuudzRr-thumb_81757322.avif | https://www.mubawab-media.com/ad/8/283/764F/h/FPL1guEvwy8aY0Sa-thumb_81757323.avif,4.0,
8291908,https://www.mubawab.tn/fr/a/8291908/appartement-s2-jamais-habit%C3%A9e-cit%C3%A9-wahat,Appartement s2 jamais habitée cité wahat,330 000 TND,330000,La Marsa,Aouina,Tunis,127,3,2,,,,Terrasse | Ascenseur | Concierge | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée,https://www.mubawab-media.com/ad/8/291/908F/h/597490113_122167517516767161_4935694446618320778_n_81842285.avif,location,Appartement,Mubawab.tn,Appartement s2 jamais habitée cité wahat,,https://www.mubawab.tn/fr/b/12427/gasmi-immo,https://www.mubawab-media.com/ad/8/291/908F/h/597490113_122167517516767161_4935694446618320778_n_81842285.avif | https://www.mubawab-media.com/ad/8/291/908F/h/597552627_122167517342767161_9004896612560606141_n_81842286.avif | https://www.mubawab-media.com/ad/8/291/908F/h/597556655_122167517408767161_7946789830517721589_n_81842287.avif | https://www.mubawab-media.com/ad/8/291/908F/h/597563251_122167517810767161_81329425857017787_n_81842288.avif,4.0,
8286107,https://www.mubawab.tn/fr/a/8286107/appartement-s1-meubl%C3%A9-aux-jdc,Appartement S1 meublé aux JDC,2 200 TND,2200,Le Kram,Les Jardins de Carthage,Tunis,,2,1,1,,,Garage | Ascenseur | Piscine | Concierge | Chambre rangement | Meublé | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV | Machine à laver | Micro-ondes | Internet | Animaux domestiques autorisés,https://www.mubawab-media.com/ad/8/286/107F/h/image_1_81781375.avif,location,Appartement,Mubawab.tn,Appartement S1 meublé aux JDC,,https://www.mubawab.tn/fr/b/7733/phoenix-estates,https://www.mubawab-media.com/ad/8/286/107F/h/image_1_81781375.avif | https://www.mubawab-media.com/ad/8/286/107F/h/image_2_81781376.avif | https://www.mubawab-media.com/ad/8/286/107F/h/image_3_81781377.avif | https://www.mubawab-media.com/ad/8/286/107F/h/image_4_81781378.avif,4.0,
8291872,https://www.mubawab.tn/fr/a/8291872/a-louer-s3-avec-grande-terrasse-au-lac-2,A louer S3 avec grande terrasse au Lac 2,Prix à consulter,,La Marsa,Les Berges Du Lac 2,Tunis,180,4,3,1,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Cuisine équipée,https://www.mubawab-media.com/ad/8/291/872F/h/thumb_1265628_property_xlarge_81842192.avif,location,Appartement,Mubawab.tn,A louer S3 avec grande terrasse au Lac 2,,https://www.mubawab.tn/fr/b/6558/le-carre9,https://www.mubawab-media.com/ad/8/291/872F/h/thumb_1265628_property_xlarge_81842192.avif | https://www.mubawab-media.com/ad/8/291/872F/h/thumb_1265624_property_xlarge_81842194.avif | https://www.mubawab-media.com/ad/8/291/872F/h/thumb_1265620_property_xlarge_81842195.avif | https://www.mubawab-media.com/ad/8/291/872F/h/thumb_1265598_property_xlarge_81842196.avif,4.0,
8255077,https://www.mubawab.tn/fr/a/8255077/s3-meubl%C3%A9-%C3%A0-sidi-boussaid,S3 meublé à Sidi Boussaid,3 200 TND,3200,Carthage,Sidi Bousaid,Tunis,,4,3,,,,Terrasse | Meublé | Salon européen | Climatisation | Chauffage central | Double vitrage | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV,https://www.mubawab-media.com/ad/8/255/077F/h/d239f3bb-8656-48e0-b177-5f0e050d82cf_81437444.avif,location,Appartement,Mubawab.tn,S3 meublé à Sidi Boussaid,,https://www.mubawab.tn/fr/b/6620/bey-immo,https://www.mubawab-media.com/ad/8/255/077F/h/d239f3bb-8656-48e0-b177-5f0e050d82cf_81437444.avif | https://www.mubawab-media.com/ad/8/255/077F/h/eadf37e3-a191-4e0a-ad47-c7b717e66d79_81437445.avif | https://www.mubawab-media.com/ad/8/255/077F/h/27582008-fbc7-4f00-ad25-3c4687b72866_81437446.avif | https://www.mubawab-media.com/ad/8/255/077F/h/49358f03-773a-417e-bb56-fe4b074145ee_81437447.avif,4.0,
8291886,https://www.mubawab.tn/fr/a/8291886/a-louer-un-appartement-s3-%C3%A0-ain-zaghouen,A louer un appartement s3 à Ain zaghouen,1 100 TND,1100,La Marsa,Aouina,Tunis,100,1,3,1,,,Ascenseur | Climatisation | Chauffage central | Cuisine équipée,https://www.mubawab-media.com/ad/8/291/886F/h/619329674_10236489996823440_4497379884702881712_n%20%281%29_81842057.avif,location,Appartement,Mubawab.tn,A louer un appartement s3 à Ain zaghouen,,https://www.mubawab.tn/fr/b/8411/alfacasa,https://www.mubawab-media.com/ad/8/291/886F/h/619329674_10236489996823440_4497379884702881712_n%20%281%29_81842057.avif | https://www.mubawab-media.com/ad/8/291/886F/h/621178357_10236489924101622_1865673402867847730_n%20%281%29_81842058.avif | https://www.mubawab-media.com/ad/8/291/886F/h/621193651_10236489918581484_2988677259214102622_n%20%281%29_81842059.avif | https://www.mubawab-media.com/ad/8/291/886F/h/621262448_10236489921101547_3853759363947821759_n%20%281%29_81842060.avif,4.0,
8291882,https://www.mubawab.tn/fr/a/8291882/appartement-haut-standing-%C3%A0-gammarth,Appartement haut standing à gammarth,3 500 TND,3500,La Marsa,Gammarth,Tunis,180,4,3,1,,,Jardin | Garage | Piscine | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Cuisine équipée | Réfrigérateur | Machine à laver | Micro-ondes | Internet,https://www.mubawab-media.com/ad/8/291/882F/h/616077061_25561726476844081_946369773654363135_n_81842002.avif,location,Appartement,Mubawab.tn,Appartement haut standing à gammarth,,https://www.mubawab.tn/fr/b/7466/agence-villa,https://www.mubawab-media.com/ad/8/291/882F/h/616077061_25561726476844081_946369773654363135_n_81842002.avif | https://www.mubawab-media.com/ad/8/291/882F/h/616588448_2363654264082215_1269737360543835605_n_81842003.avif | https://www.mubawab-media.com/ad/8/291/882F/h/619318283_884375014378253_4557164272745182439_n_81842004.avif | https://www.mubawab-media.com/ad/8/291/882F/h/614987332_1212161647138460_230024897911770744_n_81842005.avif,4.0,
8291869,https://www.mubawab.tn/fr/a/8291869/a-louer-un-appartement-s1-%C3%A0-cit%C3%A9-wahat-l-aouina,A louer un appartement s1 à cité wahat l'aouina,1 350 TND,1350,La Marsa,Aouina,Tunis,70,1,1,1,,,Meublé | Climatisation | Chauffage central,https://www.mubawab-media.com/ad/8/291/869F/h/621722434_25788373750819192_8182988252960079963_n%20%281%29_81841897.avif,location,Appartement,Mubawab.tn,A louer un appartement s1 à cité wahat l'aouina,,https://www.mubawab.tn/fr/b/8411/alfacasa,https://www.mubawab-media.com/ad/8/291/869F/h/621722434_25788373750819192_8182988252960079963_n%20%281%29_81841897.avif | https://www.mubawab-media.com/ad/8/291/869F/h/619955627_25788375427485691_7572413810693383392_n%20%281%29_81841898.avif | https://www.mubawab-media.com/ad/8/291/869F/h/620016293_25788373240819243_2121697379755384401_n%20%281%29_81841899.avif | https://www.mubawab-media.com/ad/8/291/869F/h/621189773_25788505607472673_2943639046407072801_n%20%281%29_81841900.avif,4.0,
8287149,https://www.mubawab.tn/fr/a/8287149/a-louer-s1-a-la-soukra,A louer S1 a la Soukra,1 100 TND,1100,La Soukra,La Soukra,Ariana,65,2,1,1,,,Terrasse | Garage | Ascenseur | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée,https://www.mubawab-media.com/ad/8/287/149F/h/1_81792206.avif,location,Appartement,Mubawab.tn,A louer S1 a la Soukra,,https://www.mubawab.tn/fr/b/8894/agence-immobiliere-la-mediterannee-la-soukra,https://www.mubawab-media.com/ad/8/287/149F/h/1_81792206.avif | https://www.mubawab-media.com/ad/8/287/149F/h/2_81792207.avif | https://www.mubawab-media.com/ad/8/287/149F/h/3_81792208.avif | https://www.mubawab-media.com/ad/8/287/149F/h/4_81792209.avif,4.0,
8291847,https://www.mubawab.tn/fr/a/8291847/un-appartement-s3-avec-jardin-%C3%A0-la-marsa,Un appartement s3 avec jardin à la marsa,6 500 TND,6500,La Marsa,La Marsa,Tunis,300,4,3,1,,,Jardin | Garage | Vue sur mer | Salon européen | Climatisation | Chauffage central | Sécurité | Porte blindée | Cuisine équipée | Réfrigérateur | Four | Machine à laver | Micro-ondes | Internet,https://www.mubawab-media.com/ad/8/291/847F/h/618769017_1224573222367032_8802812041418957785_n_81841729.avif,location,Appartement,Mubawab.tn,Un appartement s3 avec jardin à la marsa,,https://www.mubawab.tn/fr/b/7466/agence-villa,https://www.mubawab-media.com/ad/8/291/847F/h/618769017_1224573222367032_8802812041418957785_n_81841729.avif | https://www.mubawab-media.com/ad/8/291/847F/h/618129771_1535677064387953_3697341192969764335_n_81841730.avif | https://www.mubawab-media.com/ad/8/291/847F/h/618138690_903407252173909_155579151584015783_n_81841731.avif | https://www.mubawab-media.com/ad/8/291/847F/h/616552679_1271347281479026_8318815448341533090_n_81841732.avif,4.0,
8291115,https://www.mubawab.tn/fr/a/8291115/s1-rdj-meubl%C3%A9e-ennaser,S1 RDJ meublée ennaser,1 100 TND,1100,Ariana Ville,Cité Ennasr 2,,50,2,1,1,,,Jardin | Meublé,https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.23%20%281%29_81834155.avif,location,Appartement,Mubawab.tn,S1 RDJ meublée ennaser,,https://www.mubawab.tn/fr/b/8030/style-immobili%C3%A8re,https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.23%20%281%29_81834155.avif | https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.25%20%282%29_81834156.avif | https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.25_81834157.avif | https://www.mubawab-media.com/ad/8/291/115F/h/WhatsApp%20Image%202026-01-24%20at%2009.12.24%20%281%29_81834158.avif,4.0,
8291852,https://www.mubawab.tn/fr/a/8291852/%C3%A0-louer-appartement-s2-%C3%A0-sahloul-4-%E2%80%93-sousse,"À louer, Appartement S2 à Sahloul 4 – Sousse",1 200 TND,1200,Sahloul,Sahloul,,120,3,2,1,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Sécurité | Cuisine équipée,https://www.mubawab-media.com/ad/8/291/852F/h/WhatsApp%20Image%202024-12-27%20at%2010.50.25%20AM_81841749.avif,location,Appartement,Mubawab.tn,"À louer, Appartement S2 à Sahloul 4 – Sousse",,https://www.mubawab.tn/fr/b/8591/novacasa,https://www.mubawab-media.com/ad/8/291/852F/h/WhatsApp%20Image%202024-12-27%20at%2010.50.25%20AM_81841749.avif | https://www.mubawab-media.com/ad/8/291/852F/h/WhatsApp%20Image%202024-12-27%20at%2010.50.23%20AM_81841750.avif | https://www.mubawab-media.com/ad/8/291/852F/h/WhatsApp%20Image%202024-12-27%20at%2010.50.18%20AM_81841751.avif | https://www.mubawab-media.com/ad/8/291/852F/h/WhatsApp%20Image%202024-12-27%20at%2010.50.19%20AM%20%281%29_81841752.avif,4.0,
8291849,https://www.mubawab.tn/fr/a/8291849/a-louer-un-appartement-s1-%C3%A0-cit%C3%A9-wahat-l-aouina,A louer un appartement s1 à cité wahat l'aouina,900 TND,900,La Marsa,Aouina,Tunis,45,1,1,1,,,Ascenseur | Climatisation | Chauffage central | Sécurité | Cuisine équipée | Four,https://www.mubawab-media.com/ad/8/291/849F/h/618834445_831159796593336_5400874047605972305_n%20%281%29_81841726.avif,location,Appartement,Mubawab.tn,A louer un appartement s1 à cité wahat l'aouina,,https://www.mubawab.tn/fr/b/8411/alfacasa,https://www.mubawab-media.com/ad/8/291/849F/h/618834445_831159796593336_5400874047605972305_n%20%281%29_81841726.avif | https://www.mubawab-media.com/ad/8/291/849F/h/619071433_122157318962732720_4293319512134658352_n%20%281%29_81841727.avif | https://www.mubawab-media.com/ad/8/291/849F/h/619188147_831159803260002_8210724124067369645_n%20%281%29_81841728.avif,3.0,
8229737,https://www.mubawab.tn/fr/a/8229737/appartement-s2-%C3%A0-la-marsa,Appartement S2 à la Marsa,2 500 TND,2500,La Marsa,La Marsa,Tunis,120,3,2,,,,Terrasse | Garage | Ascenseur | Concierge | Climatisation | Chauffage central | Sécurité | Double vitrage | Porte blindée | Cuisine équipée,https://www.mubawab-media.com/ad/8/229/737F/h/thumb_1179147_property_large_81173773.avif,location,Appartement,Mubawab.tn,Appartement S2 à la Marsa,,https://www.mubawab.tn/fr/b/9652/22-estates,https://www.mubawab-media.com/ad/8/229/737F/h/thumb_1179147_property_large_81173773.avif | https://www.mubawab-media.com/ad/8/229/737F/h/thumb_1179149_property_large_81173774.avif | https://www.mubawab-media.com/ad/8/229/737F/h/thumb_1179146_property_large_81173775.avif | https://www.mubawab-media.com/ad/8/229/737F/h/thumb_1179148_property_large_81173776.avif,4.0,
8291694,https://www.mubawab.tn/fr/a/8291694/un-beau-appartement-s3-richement-meubl%C3%A9,Un beau appartement s3 richement meublé,3 800 TND,3800,La Marsa,Les Berges Du Lac 2,Tunis,170,4,3,,,,Terrasse | Garage | Ascenseur | Concierge | Meublé | Salon européen | Climatisation | Chauffage central | Cuisine équipée,https://www.mubawab-media.com/ad/8/291/694F/h/DVJR0175_81840171.avif,location,Appartement,Mubawab.tn,Un beau appartement s3 richement meublé,,https://www.mubawab.tn/fr/b/7404/agence-immobiliere-elhana,https://www.mubawab-media.com/ad/8/291/694F/h/DVJR0175_81840171.avif | https://www.mubawab-media.com/ad/8/291/694F/h/BIWI5984_81840172.avif | https://www.mubawab-media.com/ad/8/291/694F/h/NBDK3008_81840173.avif | https://www.mubawab-media.com/ad/8/291/694F/h/MGJY5811_81840174.avif,4.0,
8283206,https://www.mubawab.tn/fr/a/8283206/%C3%A0-louer-%E2%80%93-superbe-appartement-s2-meubl%C3%A9-%C3%A0-la-marsa,À louer – Superbe appartement S2 meublé à La Marsa,2 500 TND,2500,La Marsa,La Marsa,Tunis,120,,3,,,,Meublé | Sécurité,https://www.mubawab-media.com/ad/8/283/206F/h/thumb_1235535_property_xlarge_81751246.avif,location,Appartement,Mubawab.tn,À louer – Superbe appartement S2 meublé à La Marsa,,https://www.mubawab.tn/fr/b/7488/immo-street,https://www.mubawab-media.com/ad/8/283/206F/h/thumb_1235535_property_xlarge_81751246.avif | https://www.mubawab-media.com/ad/8/283/206F/h/thumb_1235531_property_xlarge_81751247.avif | https://www.mubawab-media.com/ad/8/283/206F/h/thumb_1235532_property_xlarge_81751248.avif | https://www.mubawab-media.com/ad/8/283/206F/h/thumb_1235528_property_xlarge_81751249.avif,4.0,
8284283,https://www.mubawab.tn/fr/a/8284283/%C3%A0-louer-coquet-s1-meubl%C3%A9-de-standing-au-jardin-de-carthage,À louer: Coquet S1 meublé de standing au Jardin de Carthage,2 500 TND,2500,Le Kram,Le Kram,Tunis,90,,1,,,,Jardin | Terrasse | Garage | Meublé | Climatisation | Chauffage central,https://www.mubawab-media.com/ad/8/284/283F/h/thumb_1236760_property_xlarge_81762448.avif,location,Appartement,Mubawab.tn,À louer: Coquet S1 meublé de standing au Jardin de Carthage,,https://www.mubawab.tn/fr/b/7488/immo-street,https://www.mubawab-media.com/ad/8/284/283F/h/thumb_1236760_property_xlarge_81762448.avif | https://www.mubawab-media.com/ad/8/284/283F/h/thumb_1236756_property_xlarge_81762449.avif | https://www.mubawab-media.com/ad/8/284/283F/h/thumb_1236757_property_xlarge_81762450.avif | https://www.mubawab-media.com/ad/8/284/283F/h/thumb_1236761_property_xlarge_81762451.avif,4.0,
8151767,https://www.mubawab.tn/fr/a/8151767/un-coquet-s-plus-1-derri%C3%A8re-kiosque-total-ennasr,Un coquet s plus 1 derrière kiosque total ennasr,1 150 TND,1150,Ariana Ville,Cité Ennasr 2,,50,2,1,1,,,Ascenseur | Concierge | Meublé | Façade extérieure | Salon européen | Antenne parabolique | Climatisation | Chauffage central | Sécurité | Porte blindée | Cuisine équipée | Réfrigérateur | Four | TV | Micro-ondes,https://www.mubawab-media.com/ad/8/151/767F/h/chambre%20%C3%A0%20coucher%20Andalous%20final_80365756.avif,location,Appartement,Mubawab.tn,Un coquet s plus 1 derrière kiosque total ennasr,,,https://www.mubawab-media.com/ad/8/151/767F/h/chambre%20%C3%A0%20coucher%20Andalous%20final_80365756.avif | https://www.mubawab-media.com/ad/8/151/767F/h/IMG_20200709_140826_80365757.avif | https://www.mubawab-media.com/ad/8/151/767F/h/IMG_20200709_140136_80365758.avif | https://www.mubawab-media.com/ad/8/151/767F/h/IMG_20200709_140418%20%281%29_80365759.avif,4.0,
